contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ned. Herv. Weeshuis,0852::SB1,1141 BN,1537,1240,2,1,407,293,79,117,101,127,40,14,0,42,3,0,0,0,2,13,0,0,2,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau zorgcentra Evean Swaensborch,0852::SB2,1141 VZ,1392,1051,1,7,279,220,160,136,73,67,20,20,6,23,2,1,1,0,1,41,0,0,0,1
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau openbare basisschool De Fuut,0852::SB3,1141 JL,952,777,1,1,246,201,68,40,65,76,14,14,0,26,2,0,0,2,3,18,0,0,2,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,0852::SB4,1141 GV,1358,1007,2,0,307,233,110,105,94,56,20,11,2,15,5,2,0,0,0,42,0,0,4,1
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sociaal Cultureelcentrum De Bolder,0852::SB5,1141 SB,1233,1042,1,1,331,281,91,55,92,100,31,12,1,23,1,1,0,0,0,19,2,0,2,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Openbare Bibliotheek Waterland,0852::SB6,1141 SE,1345,1181,3,0,450,293,116,66,87,85,20,11,1,22,4,0,0,0,4,15,0,0,3,4
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Het Hart van Katwoude,0852::SB7,1145 PN,172,152,0,0,60,22,17,23,3,5,10,5,0,1,0,2,0,0,0,3,0,0,0,1
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Het Trefpunt,0852::SB8,1156 BM,1458,1232,1,0,422,193,117,312,42,46,26,34,4,13,4,1,0,0,0,15,0,0,1,2
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Het Broeker Huis,0852::SB9,1151 AK,857,748,0,1,268,169,33,44,40,135,33,1,1,14,1,1,0,1,0,7,0,0,0,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau W3 Architecten & Ingenieurs,0852::SB10,1151 EG,940,767,0,5,279,171,67,36,48,86,22,11,1,26,2,2,0,0,0,16,0,0,0,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau obs De Overhaal,0852::SB11,1153 PD,341,307,0,0,127,57,11,19,11,40,13,7,6,11,0,0,0,0,0,5,0,0,0,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Ilpendam,0852::SB12,1452 PR,1432,1236,1,3,411,235,120,184,86,113,30,9,1,23,1,2,0,0,1,18,1,0,1,0
Den Helder,Waterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Nieuwe Boet,0852::SB13,1454 AA,328,247,1,0,91,49,21,16,12,27,9,5,0,11,1,0,0,0,0,5,0,0,0,0
