contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stadhuis (dependance),0267::SB1,3861 AK,1578,1261,0,8,375,184,146,157,57,70,6,128,87,14,3,2,0,0,0,25,1,1,3,2
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau verpleeghuis Zilverschoon,0267::SB2,3862 JN,1544,1264,2,1,411,144,69,201,56,63,18,142,115,12,5,2,0,0,1,22,0,1,1,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau verzorgingshuis Arkemheen,0267::SB3,3862 JM,1739,1287,5,1,343,187,101,213,66,56,23,150,93,27,0,1,2,1,0,20,1,1,1,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau verzorgingshuis Sint Jozef,0267::SB4,3861 CK,1768,1313,2,1,312,221,148,242,78,64,22,98,73,16,5,3,0,0,0,29,0,0,0,2
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Hervormd verenigingsgebouw,0267::SB5,3861 EG,1545,1181,5,1,308,182,137,194,61,56,9,129,65,13,1,4,0,0,1,19,0,1,1,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau openbare basisschool Corlaer,0267::SB6,3863 AZ,1171,958,0,3,315,135,91,141,43,59,8,93,37,15,2,1,0,0,2,14,0,0,0,2
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum  Corlaer,0267::SB7,3863 BZ,1226,1001,1,2,338,150,87,143,45,46,10,93,54,10,0,1,0,0,3,17,0,1,3,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau school Holk,0267::SB8,3863 EN,2247,1209,2,0,477,188,94,135,50,60,11,123,40,13,3,2,0,0,0,11,1,0,0,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau school De Hoeksteen,0267::SB9,3863 HS,1088,881,1,1,327,111,83,71,52,33,8,103,65,13,1,2,0,0,0,8,0,0,3,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau school  De Open Kring,0267::SB11,3862 HN,1390,1099,0,6,275,132,83,186,68,41,15,168,104,3,5,2,0,0,1,16,0,0,0,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau obs Sportbasisschool,0267::SB12,3862 GR,1429,1071,2,1,250,190,71,143,54,56,12,182,73,11,1,0,0,0,2,21,0,0,2,3
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Prins Willem-Alexanderschool,0267::SB13,3862 KG,1326,1141,1,5,259,237,141,121,86,56,9,128,53,20,0,1,0,0,2,24,0,1,1,2
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vrijgemaakt Gereformeerde Kerk,0267::SB14,3862 MC,1605,1126,1,3,257,194,112,129,84,35,17,202,52,6,1,2,0,0,2,33,0,0,0,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau school De Appelgaard,0267::SB15,3862 PD,1037,859,0,3,294,46,61,180,25,29,11,70,115,7,0,2,2,0,0,13,1,0,3,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Johannes Calvijnschool,0267::SB16,3864 ER,1415,1028,0,0,368,89,129,148,47,26,3,84,94,10,1,1,0,0,0,26,2,0,0,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau gebouw De Voorpost,0267::SB17,3864 EC,1215,959,1,3,273,123,165,117,42,35,10,68,98,8,2,1,0,0,1,13,0,0,2,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau school De Globe (v/h De Viersprong),0267::SB21,3871 EJ,1477,1052,0,1,315,180,90,118,48,88,10,68,96,11,1,1,0,0,1,20,0,0,4,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau gebouw De Hobbit,0267::SB22,3871 TD,1415,1130,0,1,384,166,51,134,53,106,24,89,78,22,2,2,0,1,0,17,0,0,0,1
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zalencentrum De Haen,0267::SB23,3871 AM,1930,1810,2,1,643,295,146,155,75,175,36,97,138,10,1,1,0,0,1,37,0,0,0,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau school  't Blokhuus,0267::SB24,3871 EM,1979,1702,1,2,679,206,140,107,74,134,27,99,190,18,1,3,0,0,0,20,1,0,3,0
Arnhem,Nijkerk,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Mobiel stembureau nummer EEN,0267::SB30,3863 EN,0,525,0,0,186,88,46,49,24,27,6,53,28,10,2,0,0,0,0,6,0,0,0,0
