contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.01:Trouwzl. gemeentehuis Rheden,0275::SB1,6994 AB,983,899,0,0,256,192,61,90,98,99,39,18,4,25,2,2,0,1,0,9,0,0,3,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.02:Woonzorgcompl. Nw-Schoonoord,0275::SB2,6881 TV,956,928,1,0,393,165,35,96,35,137,21,8,3,18,1,0,0,0,0,11,3,0,2,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.03:Verzorgingshuis De Biesdel,0275::SB3,6881 CD,1039,894,1,4,404,139,24,68,25,152,29,16,5,19,1,0,0,0,1,8,0,0,3,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.04:Parkstaete Zalencentrum Vof,0275::SB4,6881 JA,1129,946,0,0,344,182,22,89,64,149,42,22,4,17,2,2,0,0,0,7,0,0,0,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.05:PC Basisschool De Arnhorst,0275::SB5,6881 NV,1340,1114,1,2,356,265,31,70,94,165,43,24,13,30,3,1,0,1,0,15,0,0,1,2
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.06:RK Basisschool Fredericus,0275::SB6,6881 SV,1187,1055,1,3,315,254,72,88,92,109,38,14,5,31,6,3,0,1,0,20,0,2,2,3
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.07: Woonzorgcentrum Oosterwolde,0275::SB7,6883 JK,1067,818,0,1,217,217,45,82,80,93,29,14,4,19,2,0,0,0,1,12,1,0,2,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.08:Wooncomplex Broeckerhave,0275::SB8,6883 BD,1555,1141,4,3,281,334,74,99,116,118,32,18,0,34,5,4,0,0,1,20,0,0,2,3
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.09:Voorm.Van Voorthuijsenschool,0275::SB9,6882 NS,1743,1132,1,0,173,338,110,63,164,105,64,26,8,55,3,6,0,0,3,13,0,0,1,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.10:Verzorgingshuis H.A. Lorentz,0275::SB10,6882 LR,1344,880,1,2,106,273,185,59,149,45,17,5,2,17,2,1,0,1,0,15,0,0,0,3
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.11:Wooncentrum De Ulenpas,0275::SB11,6882 GS,934,670,1,0,68,271,109,40,104,27,6,7,1,11,0,0,0,0,0,26,0,0,0,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.14:Soc.Cult.Centr. De Poort,0275::SB14,6882 DA,1913,1197,0,6,114,459,172,42,232,58,25,21,5,38,4,1,0,0,1,20,0,1,4,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.15:Attent wwz locatie Rhederhof,0275::SB15,6991 DV,1950,1579,1,1,302,568,117,163,155,108,38,35,15,35,3,4,0,0,0,34,0,0,2,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.16:CKC Rheko,0275::SB16,6990 AA,1499,892,0,3,134,330,137,52,135,37,21,8,0,16,4,1,0,0,0,16,0,0,1,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.17:Ons Huis,0275::SB17,6991 EW,1217,1004,2,2,250,294,101,88,104,72,29,13,8,19,3,4,0,0,0,19,0,0,0,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb18:Sport/gezondh.centr De Cirkel,0275::SB18,6991 HE,1142,932,2,0,251,273,80,56,93,81,30,20,3,18,5,3,0,1,0,16,0,0,2,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.19:Dorpshuis Ellecom,0275::SB19,6955 AW,887,714,3,1,223,175,19,70,51,102,20,10,0,25,4,4,0,1,0,10,0,0,0,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.20:Attent wwz loc. Oude Plataan,0275::SB20,6953 CG,1740,1362,0,2,363,388,69,102,135,152,54,35,6,28,2,5,0,0,0,18,0,0,4,1
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.21:Zalencentrum Theothorne,0275::SB21,6951 CN,1609,1181,2,3,155,454,165,84,166,57,23,19,2,21,4,2,0,0,0,25,0,2,2,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.23:Verpleeghuis Gelders Hof,0275::SB23,6952 AA,1626,1127,3,0,205,338,89,99,130,87,50,56,5,33,5,5,0,0,1,23,0,0,1,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.24:Obs. Annie M.G. Schmidt,0275::SB24,6952 EK,1576,1193,2,4,189,512,113,74,133,82,19,28,0,23,1,1,0,0,0,15,0,0,3,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.25:Attent wwz locatie Beverode,0275::SB25,6952 GG,1198,1054,1,2,277,305,72,107,91,109,25,30,8,13,0,1,0,0,0,16,0,0,0,0
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.26.Obs de Wensvogel,0275::SB26,6951 GZ,1628,1117,0,6,147,346,191,73,193,59,18,36,11,16,2,4,0,0,1,14,0,1,3,2
Arnhem,Rheden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau stb.27:Wijkcentrum De Drieschaar,0275::SB27,6951 LZ,1873,1459,2,0,299,459,122,118,188,118,42,44,6,29,1,5,0,0,1,21,1,0,3,2
