contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,0627::SB1,2741 HR,816,1045,1,2,414,138,97,99,34,68,19,63,76,10,2,6,0,0,1,18,0,0,0,0
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw Zonnig Zuid,0627::SB2,2741 JR,1339,975,0,2,279,190,124,77,57,55,10,65,70,21,0,0,0,0,2,22,0,0,2,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Kruispunt,0627::SB3,2741 HS,1163,832,1,0,268,119,74,73,41,55,9,84,64,10,3,1,0,0,0,30,1,0,0,0
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau NH Kerkgebouw de Hoeksteen,0627::SB4,2742 XG,1354,1090,3,1,269,193,117,74,61,32,10,112,182,14,4,2,1,1,1,16,0,0,0,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Souburgh,0627::SB5,2741 DW,1403,1026,0,1,228,182,98,128,57,41,9,102,147,12,1,0,0,0,2,18,0,0,0,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Bethelkerk,0627::SB6,2741 AP,1366,1017,4,3,231,209,91,93,61,68,10,128,86,14,5,3,1,0,1,15,1,0,0,0
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Regenboogschool,0627::SB7,2741 XL,1426,1039,3,2,257,210,121,101,54,54,8,111,72,19,4,0,2,0,2,21,0,0,2,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Anne Frank Centrum,0627::SB8,2741 DS,1353,1028,1,0,231,236,90,125,43,53,14,100,91,13,1,0,0,0,0,27,0,0,3,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Ontmoetingskerk,0627::SB9,2742 DJ,1522,1277,0,1,370,229,88,107,52,91,15,130,130,21,4,1,0,1,5,31,0,1,0,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Leilinde,0627::SB10,2742 TP,1338,1093,1,4,267,240,95,98,72,47,15,110,100,19,2,0,0,2,0,25,0,1,0,0
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dick Brunaschool,0627::SB11,2743 GC,1675,1267,4,2,369,236,144,111,91,85,18,85,59,23,5,4,0,0,1,32,1,0,1,2
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw Zuidhonk,0627::SB12,2743 KD,1850,1497,1,6,568,254,125,113,67,116,20,115,41,35,11,1,0,0,0,27,0,1,1,2
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Morgensterkerk,0627::SB13,2743 LW,1958,1626,0,1,618,263,136,123,51,115,26,150,98,16,1,1,0,1,2,23,0,0,1,1
Leiden,Waddinxveen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Overkant,0627::SB14,2741 KP,768,423,0,1,139,64,45,43,16,31,6,28,33,5,0,0,0,0,1,12,0,0,0,0
