contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw De Wurf,0532::SB1,1614 SH,1833,1368,3,0,508,200,159,204,96,74,14,2,1,22,1,3,0,1,3,71,1,0,6,2
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Stek,0532::SB2,1613 LA,1734,1341,2,1,568,241,105,110,101,115,9,13,1,29,7,0,0,1,0,29,1,0,9,2
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,0532::SB3,1611 KW,1478,1380,2,0,398,317,169,131,120,74,25,16,6,38,8,2,1,2,0,64,0,0,4,5
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Klimop,0532::SB4,1611 JH,1821,1487,2,1,564,293,150,135,118,82,30,8,2,23,5,4,0,0,0,67,0,0,4,2
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stichting Het Vereenigingsgebouw,0532::SB5,1611 AM,1762,1199,2,4,436,222,89,182,93,65,16,14,4,13,4,3,2,0,1,54,0,0,1,0
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Vierspan locatie De Wendel,0532::SB6,1611 XW,1549,1013,1,0,269,224,128,80,123,65,16,16,6,27,3,0,0,1,1,49,1,1,1,2
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau St. Peuterspeelzalen Kiddy World Nijntje Pluis,0532::SB7,1611 ZB,1247,1066,0,3,267,277,124,69,133,63,13,10,14,19,5,3,0,0,1,60,0,1,5,2
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Spec. Basisschool 't Palet,0532::SB8,1611 WS,1775,1166,3,3,249,321,176,62,160,62,16,25,10,33,2,4,0,1,2,38,0,1,1,3
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Hussel,0532::SB9,1613 AL,1632,1177,0,2,273,330,147,79,142,73,18,16,4,30,4,4,1,0,4,41,0,1,5,5
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Vierspan locatie De Woud,0532::SB10,1613 EV,1451,1056,2,1,302,259,167,45,111,71,20,8,1,23,8,1,0,0,2,35,0,0,1,2
Den Helder,Stede Broec,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Mobiel stembureau,0532::SB11,,0,83,0,0,14,17,6,29,6,2,1,0,0,1,0,0,0,0,0,7,0,0,0,0
