contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentekantoor Oostendorp,0230::SB1, 8081 LA,1657,1333,0,3,316,111,69,212,59,29,10,285,216,13,0,2,0,0,0,11,0,0,0,0
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Het Nieuwe Feithenhof,0230::SB2,8081 BV,2094,1653,2,2,448,190,106,273,93,74,17,234,178,17,2,2,1,0,1,17,0,0,0,0
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeenschapscentrum 't Huiken,0230::SB3,8081 VS,1748,1445,2,0,328,194,114,236,122,48,21,250,89,9,2,0,0,0,0,24,2,0,4,2
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Daltonschool De Vrijheid,0230::SB4,8081 JS,1679,1218,0,4,265,200,106,129,113,37,19,207,96,14,2,0,1,0,1,26,0,0,1,1
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Borchsteeschool,0230::SB5,8081 RV,1725,1457,3,5,356,200,104,217,83,49,10,291,111,13,0,4,0,0,0,17,0,0,0,2
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis De Deel,0230::SB6,8085 AP,1782,1574,0,9,237,69,106,170,44,23,7,204,694,3,0,2,0,0,0,13,0,0,1,1
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Ons Huus,0230::SB7,8085 PE,1507,998,2,1,183,45,72,93,26,28,6,149,373,11,0,2,0,0,0,6,0,0,3,1
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Maranathakerk,0230::SB8,8084 JB,1622,1136,2,4,273,192,83,135,78,25,12,190,118,13,1,1,4,1,0,7,0,0,3,0
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Mariposa,0230::SB9,8084 BV,1574,1361,0,0,374,180,76,173,94,56,12,216,134,12,0,3,3,0,3,25,0,0,0,0
Arnhem,Elburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau M.F.C. Aperloo,0230::SB10,8084 PH,1516,1327,3,3,307,185,105,186,94,35,14,196,170,13,2,1,0,0,0,17,1,1,0,0
