contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Hof van Coevorden, Kasteel 1, Coevorden",0109::SB1,,1032,969,5,2,252,284,93,134,103,47,12,10,2,6,0,0,0,1,1,20,1,0,2,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Het Nieuwe Bastion, Sallandsestraat, Coevorden",0109::SB2,,1074,809,0,0,197,230,62,143,98,29,6,18,3,11,0,2,0,1,0,9,0,0,0,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau De Voorde, de Voorde 2, Coevorden",0109::SB3,,1313,1159,0,6,263,414,114,155,82,52,17,23,0,7,1,0,0,0,1,28,0,0,2,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Zaal de Loo, Looweg 38, Coevorden",0109::SB4,,1910,1496,2,2,302,524,193,148,156,61,18,32,3,23,5,2,0,0,5,14,1,1,7,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau BSV Tuindorp, Weth Donkerstraat 32, Coevorden",0109::SB5,,1506,615,1,1,74,243,105,61,73,16,5,7,1,14,3,0,0,1,2,9,0,0,0,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Sint Franciscus, Burg Feithsingel 52, Coevorden",0109::SB6,,1619,1117,0,1,327,295,104,207,79,47,14,15,0,9,4,1,0,0,0,15,0,0,0,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Drostenhal, van Pallandtlaan 1, Coevorden",0109::SB7,,1994,1414,1,3,368,449,150,125,155,62,21,34,7,13,7,2,0,1,2,8,2,1,5,2
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau De Schutse, Schutselaan 26, Coevorden",0109::SB8,,1008,671,1,0,76,260,106,76,93,17,3,17,4,7,3,0,0,0,0,8,0,0,0,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis de Schalm, Hoofweg 47, Steenwijksmoer",0109::SB9,,752,595,3,1,175,116,72,123,62,21,3,4,0,11,0,1,0,0,0,6,0,0,1,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis de Breiberg, Oranjestraat 6, Dalerpeel",0109::SB10,,706,499,0,0,84,184,74,60,57,5,4,9,3,7,0,2,0,0,0,8,0,0,0,2
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau De Spinde, Hoofdstraat 2, Dalen",0109::SB11,,1561,1383,5,1,565,343,65,127,89,104,22,19,6,12,0,3,0,0,0,23,0,1,3,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis Boerhoorn, Hoofdstraat 133, Dalerveen",0109::SB12,,537,390,0,0,166,75,35,38,27,21,11,5,0,8,0,0,0,1,0,2,0,0,1,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Selkersgoorn, Maandehof 11, Dalen",0109::SB13,,1533,1076,1,1,363,377,48,57,86,91,15,4,2,11,0,4,0,0,0,14,0,0,3,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis de Kom, Middendorp 25, Wachtum",0109::SB14,,274,232,0,0,114,40,21,12,12,16,3,5,0,6,1,0,0,0,0,1,0,0,1,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau De Etgaarde, de Etgaarde 1, Oosterhesselen",0109::SB15,,1545,1244,2,3,366,427,67,106,81,79,22,34,13,14,4,7,0,1,0,20,0,0,0,3
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Jeugdgebouw Het Pluspunt, Dorpsstraat 85, Gees",0109::SB16,,757,659,0,1,181,143,32,132,33,33,14,52,26,5,0,0,0,0,0,6,0,1,0,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau De Tiphof, Lindenlaan 2, Geesbrug",0109::SB17,,1097,730,2,3,163,200,134,80,54,10,5,39,16,13,0,0,0,0,0,15,0,0,1,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau MFC De Brink, Brink 1, Sleen",0109::SB18,,1873,1532,4,3,455,522,54,202,106,97,28,23,3,16,2,2,0,0,0,22,0,0,0,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau O.B.S. De Vlinderhof, Odoornerstraat 8, Noord-Sleen",0109::SB19,,655,568,0,0,199,164,20,64,39,39,9,7,3,11,1,0,0,0,0,11,0,0,0,1
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Het Ellertsveld, Bonkersstraat 2, Schoonoord",0109::SB20,,1787,1289,0,4,235,526,151,96,147,32,14,38,2,19,3,1,1,0,1,19,0,0,1,3
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis De Kiel, Rolderstraat 16, De Kiel",0109::SB21,,309,274,0,0,60,88,25,15,19,16,7,13,12,11,0,1,0,0,1,4,0,0,2,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau d' Aol Schoelstee, Oranjekanaal NZ 11, Wezuperbrug",0109::SB22,,323,267,1,1,113,66,12,22,12,20,11,2,2,2,0,2,0,0,1,2,0,0,0,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Café-restaurant Moorman, Oosterlangen 2, Erm",0109::SB23,,765,596,0,0,182,142,52,73,44,44,6,13,8,9,3,6,0,1,0,10,0,0,3,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau de Korenhof, Korenhof 1, Aalden",0109::SB24,,1700,1504,5,3,457,491,74,174,85,112,20,45,5,15,1,3,0,0,0,21,0,0,1,0
Assen,Coevorden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Brasserie Tramlokaal, Mepperstraat 3, Meppen",0109::SB25,,319,322,1,0,123,78,16,33,21,20,4,8,6,8,1,1,0,0,0,3,0,0,0,0
