contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,0241::SB1,6562 AH,1085,1002,1,2,253,234,68,135,156,74,18,6,3,23,0,2,2,1,1,22,0,0,3,1
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Meent,0241::SB2,6562 CZ,1118,922,1,4,144,271,93,108,170,57,17,4,0,16,5,2,0,0,0,29,2,1,3,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sportzaal Biga,0241::SB3,6561 AR,1024,731,0,0,167,170,127,66,113,35,17,2,0,17,0,0,0,1,1,10,0,1,3,1
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Clubhuis ""De Baon""",0241::SB4,6561 GX,1872,1134,1,7,151,376,262,47,199,42,10,3,0,29,5,0,0,1,1,7,0,0,0,1
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cultureel Centrum De Mallemolen,0241::SB5,6562 AT,915,634,3,2,125,159,93,50,141,22,11,6,0,14,1,0,0,0,0,12,0,0,0,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sporthal Heuvelland,0241::SB6,6562 AV,1330,1001,1,4,231,251,130,113,172,49,16,0,2,12,2,0,0,0,0,21,0,0,2,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Clubgebouw ""De Treffers""",0241::SB7,6562 KW,1511,1102,4,1,211,319,126,90,204,74,29,1,0,25,2,2,0,0,0,16,0,0,2,1
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis ""De Slenk""",0241::SB8,6562 LK,969,813,0,1,223,177,72,120,127,42,16,3,0,15,3,0,0,0,0,9,1,0,5,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Clubgebouw ""De Korf""",0241::SB9,6562 GA,955,755,1,2,127,190,147,69,144,24,10,2,1,23,1,3,0,0,0,10,0,0,2,2
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vijverhof,0241::SB10,6523 MP,1103,815,0,1,153,230,44,89,86,109,47,7,6,24,1,2,0,1,0,16,0,0,0,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kerstendal,0241::SB11,6571 BM,551,491,2,0,130,128,24,34,51,45,43,5,0,20,0,1,0,0,0,9,0,0,1,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Zaaltje,0241::SB12,6564 AH,692,548,1,1,179,113,7,60,30,98,35,6,2,8,3,2,0,0,0,5,0,0,0,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw De Sleutel,0241::SB13,6562 DC,1087,762,2,2,163,193,98,80,134,45,15,2,2,8,5,0,0,0,1,14,0,1,1,0
Nijmegen,Groesbeek,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Pluryn,0241::SB14,6561 DC,1066,804,2,3,238,151,93,97,104,72,12,5,1,17,3,2,0,0,0,9,0,0,0,0
