contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Hotel Flora,0534::SB1,2181 EB,1583,1579,2,9,548,299,174,135,117,132,35,13,13,38,5,7,0,0,4,49,0,0,6,4
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Verenigingsgebouw ""De Drempel""",0534::SB2,2182 EM,1447,874,0,1,351,149,66,96,41,68,21,8,14,20,1,1,0,1,1,36,0,0,0,0
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool Hilmare,0534::SB3,2181 SB,1480,1001,0,5,281,220,141,94,85,79,20,10,5,28,4,1,0,1,0,30,1,0,0,1
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Hoeksteen,0534::SB4,2182 XC,1366,1256,0,0,563,169,120,102,65,130,24,24,11,21,3,3,0,0,1,19,0,0,0,1
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Parkwijk,0534::SB5,2181 DB,1383,976,2,3,386,193,110,62,60,80,10,8,3,24,4,4,0,1,0,28,1,0,0,2
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Bloemswaard,0534::SB6,2181 LA,1505,1056,4,4,334,226,144,108,69,63,17,14,10,23,0,0,2,1,2,37,3,0,2,1
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Leerwinkel,0534::SB7,2181 VD,842,734,0,0,249,139,124,45,50,50,16,9,6,23,1,0,0,0,2,18,0,0,0,2
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Giraf,0534::SB8,2182 WB,1198,1293,0,3,480,300,138,72,104,84,25,9,8,32,4,3,1,0,1,29,0,1,0,2
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Tourmalijn,0534::SB9,2182 TZ,1514,1228,0,0,416,246,120,113,86,119,35,15,10,36,1,3,0,0,0,27,0,1,0,0
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Giraf,0534::SB10,2182 WB,1236,660,2,1,247,145,70,24,42,63,14,5,2,26,2,4,0,0,0,16,0,0,0,0
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ver.lokaal Patrimonium,0534::SB11,2181 GK,1028,555,1,3,231,89,61,57,31,31,10,12,3,16,1,0,0,1,0,11,0,1,0,0
Leiden,Hillegom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Skicentrum Hillegom,0534::SB12,2181 CD,1290,1026,0,1,507,141,94,65,68,74,10,7,3,27,6,0,0,2,2,18,0,0,2,0
