contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau BP I, Streekmuzieksch. De Wâldsang",0059::SB1,9285 RZ,1727,1268,2,1,196,309,71,242,94,48,25,235,19,18,1,1,0,0,0,7,0,0,1,1
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau BP II, ""It Koartling""",0059::SB2,9285 NE,1271,940,0,3,212,242,54,170,73,28,11,114,12,10,3,1,0,2,1,7,0,0,0,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau BP III, Zorgcentrum ""Haersmahiem""",0059::SB3,9285 TR,1479,1406,2,3,166,400,68,287,102,54,21,251,23,15,4,0,0,0,1,13,0,0,1,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau SV I, Activiteitencentr. ""De Swette""",0059::SB4,9231 JN,1452,954,2,1,142,301,74,169,90,31,5,95,25,4,3,1,0,0,0,9,0,0,4,1
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau SV II, Zorgcentrum""'t Suyderhuys""",0059::SB5,9231 BB,1744,1257,6,4,238,419,79,277,61,35,5,110,18,6,2,0,0,0,0,5,0,0,0,2
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau SV III, Ver. gebouw ""De Lantearne""",0059::SB6,9231 CA,1440,1206,0,4,165,350,137,247,109,22,11,118,10,14,4,1,1,1,0,15,0,0,1,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau HK I, ""De Fûgelkamp""",0059::SB7,9281 MA,1483,951,1,2,140,342,119,131,83,18,3,72,18,8,2,2,0,0,0,9,1,0,3,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau HK II, SCW ""Clubhuis""",0059::SB8,9281 RD,1722,1177,1,2,142,464,123,163,115,15,7,93,24,16,2,0,2,0,1,6,0,1,2,1
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau KT, MFC ""Tillehûs""",0059::SB9,9288 AL,1889,1216,1,2,158,421,136,140,131,30,9,133,16,12,4,1,0,0,0,22,0,0,1,2
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau TH, Dorpshuis ""De Jister""",0059::SB10,9287 LC,1409,956,2,1,97,296,153,125,105,15,5,100,18,18,2,2,0,1,0,19,0,0,0,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau DH, Ver. gebouw ""De Fakkel""",0059::SB11,9289 HL,1302,965,0,1,144,168,93,221,93,18,2,179,28,5,1,1,0,2,2,6,0,0,0,2
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau SZ, MFC ""De Delfeart""",0059::SB12,9283 XD,977,710,2,3,130,152,53,177,50,22,8,88,15,4,2,1,0,0,1,7,0,0,0,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau AG, Seniorencomplex ""Ny Stiensgea""",0059::SB13,9284 TL,959,650,0,2,105,171,72,101,60,32,5,60,20,13,1,1,0,0,0,6,0,0,1,2
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau BL, Dorpshuis ""De Smoutte""",0059::SB14,9233 KL,905,698,1,3,98,306,87,46,83,22,2,25,9,9,0,2,0,1,0,6,0,0,0,2
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau GK, Dorpshuis ""Rehoboth""",0059::SB15,9873 RE,856,613,2,0,90,127,57,147,62,19,6,77,3,8,0,3,0,6,2,4,0,0,2,0
Leeuwarden,Achtkarspelen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau TW, Dorpshuis ""De Bining""",0059::SB16,9286 EP,843,625,0,1,106,154,87,117,40,24,8,61,14,5,1,0,0,1,2,3,0,1,1,0
