contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Huize Sint Catharina,0748::SB1,4611 TV,1795,1329,1,1,462,281,161,67,132,147,24,3,0,24,5,1,1,0,0,19,0,0,1,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zoomflat,0748::SB2,4611 EH,1745,1079,1,5,294,300,162,41,111,79,26,2,2,33,5,2,0,0,1,16,0,0,5,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Huize Avondvrede,0748::SB3,4611 DX,1349,984,3,4,360,210,76,91,72,111,28,6,5,6,1,1,0,0,0,15,0,1,1,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stadskantoor,0748::SB4,4611 AR,1664,1268,2,6,418,300,134,66,136,104,23,6,2,35,5,1,0,0,0,36,0,0,0,2
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum 't Fort,0748::SB5,4615 EX,1620,1012,0,5,160,284,260,37,142,49,8,2,2,22,3,1,1,0,1,38,0,0,0,2
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gezondheidscentrum,0748::SB6,4611 AM,1124,810,1,2,200,218,121,47,99,60,16,4,0,14,1,1,0,0,1,23,0,1,3,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Serviceflat de Schelde,0748::SB7,4615 EJ,2118,1282,0,3,312,373,199,87,168,51,11,9,2,25,2,1,0,0,1,37,0,2,1,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cafe 't Hoefke,0748::SB8,4614 VB,1706,1340,3,5,436,295,178,99,127,127,21,3,6,17,4,0,0,0,0,25,0,0,1,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum de Moerkens,0748::SB9,4614 EK,1383,1115,3,2,366,261,113,76,101,99,22,17,0,17,0,1,0,0,0,40,0,0,1,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Serviceflat Meilust,0748::SB10,4614 CZ,1069,720,1,0,289,157,45,76,47,72,7,9,1,7,0,0,0,0,0,10,0,0,0,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sporthal Tuinwijk,0748::SB11,4613 CT,1541,1137,2,3,264,295,173,54,150,96,22,7,1,30,5,1,0,1,0,31,0,0,6,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool de Welle,0748::SB12,4613 GP,1461,1175,0,10,249,297,192,58,193,89,27,9,2,28,7,3,0,0,0,16,0,0,3,2
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Noordster,0748::SB13,4613 GP,1637,850,0,3,225,209,109,23,139,73,10,13,0,20,1,2,0,1,0,22,0,0,0,3
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum de Kastanje,0748::SB14,4621 HK,1497,1089,3,3,190,362,137,60,162,99,13,11,0,20,0,0,3,3,0,25,0,0,1,3
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Centrum Elsenborch,0748::SB15,4621 BW,1394,683,0,6,103,226,111,46,111,34,6,6,2,11,3,1,0,0,2,21,0,0,0,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Algemene School Oost,0748::SB16,4624 ES,1396,869,1,9,172,247,140,62,96,70,21,5,1,14,1,2,2,1,5,30,0,0,0,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sporthal Gageldonk,0748::SB17,4623 AH,1687,1092,2,5,222,351,130,86,139,68,22,13,3,24,6,2,1,0,0,24,1,0,0,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Anton van Duinkerken,0748::SB18,4623 XP,1705,1079,0,2,224,355,134,75,146,84,11,7,0,11,4,0,0,0,0,24,0,0,3,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Woonzorgcentrum Jacqueline,0748::SB19,4624 AK,951,679,1,5,154,169,104,102,59,39,6,4,0,14,1,0,0,0,0,24,0,0,1,2
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum Oost,0748::SB20,4624 CS,1327,845,0,4,114,334,115,59,104,35,5,2,2,28,0,4,1,2,0,40,0,0,0,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gem.schapshuis Eigen Haard,0748::SB21,4625 BG,1533,1063,3,5,291,242,176,92,117,62,17,10,1,21,1,0,0,0,0,32,0,0,0,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cafe de Raayberg,0748::SB22,4624 JH,1467,1042,0,2,255,261,205,51,130,67,15,9,0,18,2,2,2,0,0,23,0,0,1,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School de Kreek,0748::SB23,4617 NC,2005,1462,1,3,585,286,186,78,104,135,20,12,0,18,3,3,0,0,0,30,0,0,0,2
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Residentie Aquacite,0748::SB24,4617 AX,1869,1538,3,3,598,331,160,101,119,128,19,13,2,28,8,3,0,0,0,28,0,0,0,0
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw Bergse Plaat,0748::SB25,4617 LT,1839,1529,2,2,519,347,196,126,119,105,17,19,2,23,3,1,0,3,0,41,0,0,3,5
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ontmoetingscentrum De Wittenhorst,0748::SB26,4661 JL,1149,836,1,3,177,179,145,72,135,57,6,1,1,13,2,1,2,0,2,39,0,1,1,2
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verzorgingstehuis St. Elisabeth,0748::SB27,4661 JG,1228,786,2,1,171,176,123,112,97,35,14,4,0,20,3,2,1,2,0,22,0,0,1,3
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Springplank,0748::SB29,4661 CJ,1862,1277,0,7,288,282,242,80,177,93,18,9,4,24,0,0,0,1,5,51,1,0,1,1
Tilburg,Bergen op Zoom,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Café Molenzicht,0748::SB30,4661 KP,1190,819,2,1,313,145,97,78,60,63,17,9,3,18,2,1,0,0,2,10,0,0,0,1
