contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentekantoor,0082::SB1,8531 EA,1062,919,0,3,272,282,68,108,72,44,7,12,10,12,4,1,0,0,4,20,0,0,2,1
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Buurtvereniging ""De Zandbanken""",0082::SB2,8531 LX,984,794,3,0,191,209,99,98,104,35,5,11,8,10,4,2,0,0,2,13,1,0,0,2
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Buurthuis ""Sterrehuis""",0082::SB3,8531 MV,1098,1141,3,2,387,295,80,136,72,95,11,14,7,14,1,2,0,0,0,25,0,0,0,2
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Sporthal ""De Hege Fonnen""",0082::SB4,8531 MV,1100,952,0,4,450,165,53,99,51,82,16,10,0,11,2,5,0,0,0,8,0,0,0,0
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Zorgcentrum ""Suderigge""",0082::SB5,8531 EL,1046,708,1,2,153,215,50,125,74,20,8,23,7,9,2,2,0,0,3,12,0,0,0,5
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Buurthuis ""De Haven""",0082::SB6,8531 BA,1293,892,1,2,159,251,146,74,137,39,7,33,4,14,2,6,0,0,1,19,0,0,0,0
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dorpshuis ""De Brêge""",0082::SB7,8539 SH,1095,852,1,2,269,198,61,134,80,30,12,42,9,8,4,2,0,0,0,2,0,1,0,0
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Café Restaurant ""Tjeukemeer""",0082::SB8,8536 TS,809,564,1,3,138,170,65,59,47,32,6,22,10,5,0,0,0,0,0,8,0,0,2,0
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Sociaal Cultureel Centrum ""De Pomp""",0082::SB9,8538 RB,488,356,1,2,112,78,33,48,23,14,4,21,7,9,0,4,0,0,3,0,0,0,0,0
Leeuwarden,Lemsterland,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Baptistengemeente,0082::SB10,8531 NZ,1246,696,1,2,317,117,59,54,31,40,15,23,5,10,1,3,0,0,4,12,0,0,3,2
