contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stadskantoor,0796::SB1,,1447,1334,4,1,509,280,47,65,105,218,43,5,1,26,5,3,0,3,0,19,0,0,4,1
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stadsbibliotheek,0796::SB2,,1384,1344,4,1,395,287,47,102,152,190,80,10,2,38,10,12,0,0,0,15,1,0,2,1
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Antoniegaarde,0796::SB3,,1532,1019,0,4,252,279,79,59,124,132,38,8,2,25,3,2,0,0,0,15,0,0,1,0
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool Het Bossche Broek,0796::SB5,,1516,1098,3,1,347,219,36,75,81,198,81,8,1,38,3,2,0,1,2,6,0,0,0,0
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Nutsschool L.W. Beekman,0796::SB6,,988,908,0,3,272,203,16,58,83,169,66,10,0,22,1,2,0,0,0,5,0,1,0,0
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verkadefabriek,0796::SB7,,1189,769,4,1,127,222,37,23,152,114,50,1,0,24,5,3,0,0,0,7,0,0,4,0
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Woon- en Zorgcentrum Nieuwehagen,0796::SB8,,1184,701,1,2,161,190,57,48,96,63,28,4,0,19,1,3,0,0,0,28,0,0,2,1
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stadsarchief,0796::SB9,,1327,1013,0,1,266,260,58,38,97,165,56,7,2,24,4,3,1,2,1,23,1,0,3,2
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Scouting Lucas,0796::SB10,,1143,804,3,2,152,225,78,41,124,86,38,5,1,19,3,6,0,0,1,21,0,0,4,0
's-Hertogenbosch,'s-Hertogenbosch,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verzorgingshuis Zuiderschans,0796::SB11,,1247,1094,5,4,381,185,51,148,94,146,27,10,2,11,2,2,0,1,2,30,0,0,2,0
