contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ambtmanshuis,0281::SB1,4001 MC,2190,1449,1,0,408,410,165,75,160,101,34,21,4,36,3,3,0,0,2,23,0,0,4,0
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw AVGN,0281::SB2,4001 WJ,1837,1158,2,1,242,363,178,63,143,68,19,20,1,31,6,1,0,0,1,19,2,0,1,0
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Walstede,0281::SB3,4001 HE,1596,1152,1,1,355,274,142,92,94,85,29,21,2,33,2,2,0,1,2,16,0,0,2,0
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw KTVM,0281::SB4,4001 HZ,1825,1033,4,4,199,312,209,46,138,42,18,21,5,18,7,4,0,0,0,11,0,2,0,1
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum Oosthonk,0281::SB5,4005 VR,1823,1208,3,5,322,351,222,57,114,60,8,16,2,26,4,1,0,0,1,21,0,1,1,1
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Vier Gravinnen,0281::SB6,4001 RZ,2370,1328,0,7,238,525,142,77,143,70,24,32,14,15,0,4,0,2,1,34,1,1,3,2
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw TKV,0281::SB7,4005 VV,1699,899,1,5,262,262,134,42,76,50,11,15,0,25,2,0,0,0,1,16,0,1,0,2
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vrijthof,0281::SB8,4003 CA,1692,1168,2,5,404,274,102,95,100,81,28,27,7,22,2,1,0,0,0,22,0,1,1,1
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Serviceflat De Batouwe,0281::SB9,4006 AG,1521,1291,1,1,187,497,206,90,147,47,15,22,5,25,0,5,0,0,0,41,0,0,2,2
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Lingewaarde,0281::SB10,4002 AG,1708,1304,3,0,373,339,172,109,105,93,34,25,2,18,4,4,0,1,0,23,0,0,1,1
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sporthal Westroyen,0281::SB11,4003 AL,1586,1090,4,1,211,371,192,52,114,47,8,21,6,22,8,0,0,0,2,30,0,0,4,2
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau dorpshuis De Kokkenhof,0281::SB12,4014 MC,1412,1117,1,4,425,188,136,92,64,51,27,13,88,19,2,0,0,0,0,11,0,0,0,1
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Drumptse Hof,0281::SB13,4003 GA,1783,1534,3,2,526,402,162,84,129,114,25,26,6,23,6,1,0,0,0,28,0,0,2,0
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw Tielse T.C.,0281::SB14,4003 KX,1620,1114,0,2,284,330,147,56,122,75,20,18,2,22,2,3,0,1,0,30,1,1,0,0
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Eksternest,0281::SB15,4007 VA,2061,1461,1,2,533,342,184,77,120,96,26,21,2,20,5,4,0,1,1,27,0,1,1,0
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau de Waaijer,0281::SB16,4007 TS,2126,1832,3,1,712,441,210,78,112,138,29,35,13,36,3,1,0,0,0,21,0,0,2,1
Nijmegen,Tiel,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Rotondaschool,0281::SB17,4007 TJ,2045,1326,0,1,555,295,146,46,97,87,13,36,10,16,3,3,0,1,2,9,0,1,3,3
