contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stadhuis,0216::SB1,,1295,1132,3,0,286,290,107,58,95,124,69,28,3,44,6,6,0,0,0,14,0,1,0,1
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Koningin Beatrixschool,0216::SB2,,1340,899,2,1,238,248,84,46,69,91,45,22,4,29,8,1,1,0,0,7,0,0,1,5
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Jenaplanschool 't Praathuis,0216::SB3,,1224,988,0,2,123,299,90,32,121,97,125,22,14,35,3,12,1,0,2,9,0,0,1,2
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Trefpunt,0216::SB4,,1405,954,1,9,219,350,143,40,86,37,25,6,12,17,3,2,0,0,0,14,0,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Elisabethhof,0216::SB5,,1418,1053,2,1,377,236,76,115,46,80,35,27,9,20,2,0,0,0,0,30,0,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verzorgingshuis Kulenburg,0216::SB6,,1807,1160,5,1,313,260,144,103,92,81,45,30,24,17,4,2,0,1,0,41,2,0,1,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau ELK welzijnswerk,0216::SB7,,1701,1004,1,2,195,326,140,68,79,54,26,42,5,23,2,1,2,2,0,33,0,0,2,4
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Koningin Julianaschool,0216::SB8,,1439,1011,2,1,326,228,79,94,73,126,36,18,4,13,4,2,0,0,0,8,0,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Salaamander,0216::SB9,,1239,1337,1,3,301,428,179,65,133,89,46,19,9,41,4,4,0,1,2,16,0,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gandhi-Soos,0216::SB10,,1353,849,0,4,131,359,110,38,86,39,15,14,9,13,1,3,0,0,0,27,0,0,2,2
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Rode kruisgebouw,0216::SB11,,1777,1407,0,4,414,307,155,87,120,160,39,34,23,20,5,7,0,0,4,30,0,0,0,2
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kleurrijk Wonen,0216::SB12,,182,292,0,2,70,77,20,16,29,31,20,10,7,7,3,0,0,0,0,1,1,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Augustinusschool,0216::SB13,,1567,1105,0,0,350,271,104,81,84,112,36,18,14,18,1,2,2,0,0,12,0,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau BonVie,0216::SB14,,1560,1640,1,0,672,303,155,108,110,131,42,30,14,28,4,2,0,0,0,41,0,0,0,0
Nijmegen,Culemborg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Oranje Nassauschool,0216::SB15,,1170,825,1,2,293,175,76,44,51,101,27,21,10,7,2,3,0,0,0,14,0,0,0,1
