contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis Ommen,0175::SB1,7731 EE,1008,946,1,0,197,188,57,196,75,45,9,122,21,13,3,1,2,1,2,14,0,0,0,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Jeugdgebouw ""De Schakel""",0175::SB2,8148 PD,1179,964,0,0,266,183,58,254,70,52,13,39,6,10,1,2,0,0,0,10,0,0,0,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau verenigingsgebouw ""De Garve""",0175::SB5,7685 PL,906,719,0,2,161,102,53,144,40,16,9,167,20,5,0,0,0,0,1,1,0,0,0,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Restaurant ""De Bootsman""",0175::SB6,7737 PE,692,549,4,0,183,75,29,123,30,38,5,34,10,6,1,2,0,0,0,9,0,0,0,4
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau verenigingsgebouw ""Irene""",0175::SB7,7738 PB,832,652,1,0,184,61,45,180,37,35,9,71,9,7,2,4,0,0,0,6,0,0,2,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cultureel Centrum Carrousel,0175::SB14,7731 EH,964,819,0,1,143,174,36,141,67,64,13,128,18,9,1,1,1,0,0,22,0,0,0,1
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Wooncentrum ""Nijenhaghen""",0175::SB15,7731 ZL,1311,1162,5,2,219,256,63,184,95,69,16,189,17,18,2,5,3,0,0,19,1,0,2,4
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Restaurant ""De Wildzang""",0175::SB16,7731 AX,768,710,0,0,268,109,24,113,28,75,13,50,11,5,1,3,1,0,0,9,0,0,0,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Kerkelijk Centrum ""De Kern""",0175::SB17,7731 CP,991,707,1,4,168,128,53,159,52,43,13,61,12,7,2,0,1,0,0,6,0,1,0,1
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau verzorgingscentrum""Oldenhaghen""",0175::SB18,7731 CL,1010,735,0,1,121,140,37,236,47,22,6,94,16,5,3,0,1,0,0,5,0,0,2,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Restaurant ""De Nieuwe Brug""",0175::SB19,7731 PR,768,505,0,0,204,74,21,103,20,38,3,29,5,3,2,2,0,0,1,0,0,0,0,0
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Hervormd Centrum,0175::SB20,7731 GH,1132,743,2,0,141,173,59,138,58,35,11,92,11,14,1,1,0,0,0,5,0,0,1,3
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Sportzaal ""De Slaghen""",0175::SB21,7731 TJ,957,989,0,0,271,199,61,142,62,79,9,125,8,20,2,0,1,0,1,7,0,0,1,1
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau LARCOM,0175::SB22,7731 SB,934,604,0,0,220,100,32,106,27,22,6,73,5,7,2,1,0,0,1,1,0,0,0,1
Zwolle,Ommen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Mobiel Stembureau (Ommerkanaal/Vilsteren),0175::SB23,,0,242,0,0,84,36,6,87,9,10,1,7,0,1,0,1,0,0,0,0,0,0,0,0
