contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gemeentehuis Schinnen, Scalahof 1 Schinnen",0962::SB1,6365 BK,1144,861,4,2,183,206,161,104,88,48,17,3,0,29,2,0,0,1,0,17,0,0,2,0
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gasterie Noeber Beemden, Burg. Pijlsstraat 5 Schinnen",0962::SB2,6365 CG,1169,899,2,1,190,187,165,114,120,47,28,5,1,27,3,1,0,0,1,8,0,0,1,1
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Kantine V.V. Puth, Sittarderweg 10 Puth",0962::SB3,6155 LV,782,582,1,1,101,128,112,78,91,36,7,2,0,4,1,1,0,0,0,17,1,0,3,0
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Trefputh, Kerkweg 117 Puth",0962::SB4,6155 KL,797,601,3,0,162,135,77,93,55,33,15,7,0,14,2,1,0,0,2,5,0,0,0,0
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Rector Raevenhuis, Bergstraat 80 Sweikhuizen",0962::SB5,6174 RT,487,382,1,0,116,74,41,42,28,53,18,2,0,5,0,0,0,0,0,3,0,0,0,0
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau MFC De Oirsprong, In de Pollack 4 Oirsbeek",0962::SB6,6438 GG,1482,990,5,2,221,269,152,86,127,71,18,4,2,15,4,3,0,0,3,15,0,0,0,0
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Schepenbank, Grachtstraat 1 Oirsbeek",0962::SB7,6438 HL,1477,1327,1,3,308,294,174,163,162,112,28,9,2,11,7,8,0,5,1,37,0,0,5,1
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gasterie De Dobbelsteyn, Kerkstraat 23 Doenrade",0962::SB8,6439 AN,996,785,2,5,188,178,102,131,82,39,21,1,1,11,4,5,0,0,2,18,0,0,2,0
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Gemeenschapshuis Oud Dorp, Hagendorenweg 10 Amstenrade",0962::SB9,6436 CS,1058,723,1,0,158,153,131,51,113,46,23,10,4,18,4,1,0,0,1,9,0,0,0,1
Maastricht,Schinnen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Verzorgingshuis Elvira, De Gyselaar 10 Amstenrade",0962::SB10,6436 AX,1038,853,0,3,185,179,161,91,140,39,11,8,1,8,0,7,0,1,0,22,0,0,0,0
