contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Stadhuis, Merretkamer",0935::SB1,6211 CL,3020,1450,3,2,347,386,80,63,157,284,52,7,0,45,12,3,0,0,0,11,0,0,1,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Stadhuis, Merretkamer",0935::SB3,6211 CL,0,1493,5,1,375,326,119,64,139,328,64,12,2,35,10,7,0,0,0,10,0,0,0,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Muziekschool Kumulus,0935::SB4,6221 BA,1874,1150,6,5,232,309,97,58,147,180,62,10,0,16,13,4,0,0,1,15,0,0,4,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Klooster Zusters onder de Bogen,0935::SB5,6211 NX,1126,786,4,3,203,108,28,194,39,143,33,6,0,14,8,1,0,2,1,5,0,0,0,1
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeenschapshuis De Lètterdoes,0935::SB6,6224 BE,1462,774,3,4,85,236,147,28,163,45,16,6,0,24,5,0,0,0,2,13,0,0,2,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kumulus West,0935::SB7,6211 RB,1559,883,4,3,151,263,66,53,105,123,49,5,1,41,7,4,0,1,1,12,0,0,1,0
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vivre locatie Koepelhof,0935::SB8,6224 LW,1527,1074,4,2,234,310,81,101,105,146,35,9,0,20,6,4,0,0,1,22,0,0,0,0
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vivre locatie Klevarie,0935::SB9,6211 LX,1208,848,0,0,199,213,78,93,74,107,20,6,3,22,2,2,0,0,0,24,0,0,4,1
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Centre Ceramique,0935::SB10,6221 KV,3213,1515,2,0,491,297,77,149,107,261,58,3,0,27,3,7,0,1,0,31,0,0,1,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vivre locatie Molenhof,0935::SB11,6211 JM,1204,874,6,5,291,205,30,57,69,134,25,6,0,27,4,4,0,3,2,13,0,0,2,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcombinatiegebouw La Bellettsa,0935::SB12,6221 SZ,1921,1014,4,9,130,328,207,46,132,82,34,8,1,16,4,4,0,0,0,18,1,0,2,1
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurtcentrum Sint Pieter,0935::SB13,6212 BT,1005,956,1,3,349,187,38,89,32,180,36,5,4,14,5,2,0,1,0,12,1,0,1,0
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Bernard Lievegoed School,0935::SB14,6229 GX,1452,1059,3,0,213,312,74,72,132,125,67,7,0,37,4,4,0,0,0,7,0,0,4,1
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Pieterkelderke,0935::SB15,6212 CB,1279,958,0,2,284,232,53,100,49,162,46,3,0,15,0,1,0,0,0,13,0,0,0,0
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Stichting Moetiara Maloekoe,0935::SB16,6227 RJ,1835,939,3,2,105,322,166,31,179,41,21,32,0,13,4,0,0,0,0,20,0,0,3,2
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sportcafé Jekerdal,0935::SB17,6212 XK,952,727,1,1,146,227,47,55,70,107,36,6,0,19,1,4,1,0,0,5,0,0,3,0
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vivre locatie Croonenhoff,0935::SB18,6227 SZ,1519,1116,3,6,309,249,157,100,128,75,26,12,0,19,5,1,0,0,5,26,2,0,1,1
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau St. Gerlachus, Mosae Zorggroep",0935::SB19,6213 AL,1232,980,3,1,335,226,41,114,50,128,47,4,2,15,1,2,0,1,0,14,0,0,0,0
Maastricht,Maastricht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Scoutinggebouw Anne Frank - St Jan,0935::SB20,6227 RX,1493,843,0,3,112,246,142,42,140,62,23,12,0,21,9,3,0,1,0,26,0,1,1,2
