contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Alphen,0668::SB1,6626 AC,1308,1003,1,0,321,206,124,104,133,53,12,7,2,17,2,2,0,0,0,20,0,0,0,0
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Altforst,0668::SB2,6628 AC,417,352,0,0,126,55,36,54,37,24,13,0,0,2,0,1,0,0,0,4,0,0,0,0
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Appeltern,0668::SB3,6629 AR,656,525,1,2,201,80,70,51,63,31,11,0,0,10,1,1,0,0,1,5,0,0,0,0
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Beneden-Leeuwen,0668::SB4,6658 WX,1897,1369,1,1,535,249,140,154,155,66,19,4,5,9,3,2,0,1,0,26,0,0,0,1
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Beneden-Leeuwen,0668::SB5,6658 AG,1486,1284,1,1,432,279,134,96,192,94,9,8,0,13,0,1,0,0,0,21,1,1,2,1
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Beneden-Leeuwen,0668::SB6,6658 XK,1465,1075,0,1,302,238,135,112,180,41,16,2,1,10,3,0,0,1,2,32,0,0,0,0
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Boven-Leeuwen,0668::SB7,6657 CB,1637,1256,2,1,424,272,96,130,178,72,24,10,0,22,4,4,0,0,1,17,0,0,0,2
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dreumel,0668::SB8,6621 AN,1231,1048,1,4,338,199,138,99,141,45,16,6,0,18,0,2,0,1,1,43,0,0,0,1
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dreumel,0668::SB9,6621 AN,1368,1039,2,0,420,183,128,99,86,67,19,2,1,13,0,3,0,0,1,16,0,0,1,0
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Maasbommel,0668::SB10,6627 AG,1024,817,0,1,301,160,92,79,78,53,5,3,2,21,0,1,0,1,1,20,0,0,0,0
Nijmegen,West Maas en Waal,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wamel,0668::SB11,6659 CR,1913,1488,2,0,412,328,184,163,220,96,21,17,2,14,6,0,0,0,1,24,0,0,0,0
