contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,0531::SB1,3342AE,1101,985,1,3,255,154,114,76,49,41,18,74,169,11,1,1,0,0,4,15,1,1,1,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Petrakerk,0531::SB2,3341LE,1179,894,1,1,202,125,93,71,35,36,10,55,243,7,0,0,0,0,1,16,0,0,0,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS De Bron,0531::SB3,3342TA,1424,1076,0,5,253,177,101,74,69,46,6,80,221,25,3,2,0,0,2,16,0,0,1,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Het Jeugdcentrum,0531::SB4,,1086,825,0,1,193,142,75,94,33,34,6,69,157,9,1,0,0,0,1,10,0,0,0,1
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Willem de Zwijgerschool,0531::SB5,,1156,994,2,4,146,160,70,76,57,34,11,75,330,10,4,1,0,0,0,18,0,0,2,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wielzate,0531::SB6,,1166,928,3,3,190,183,93,70,55,20,5,53,208,16,1,1,0,0,0,33,0,0,0,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Open Hof,0531::SB7,,1384,1206,1,0,334,167,117,131,50,41,10,67,244,19,3,3,0,0,0,18,0,0,0,2
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS De Bron,0531::SB8,,1410,1212,1,3,367,249,187,65,97,68,15,56,54,24,6,2,0,1,1,19,1,0,0,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau CBS De Meander,0531::SB9,,1103,716,1,4,220,150,90,59,45,40,8,36,33,16,0,0,0,0,1,18,0,0,0,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sporthal de Ridderhal,0531::SB10,,1208,968,2,0,281,184,112,78,52,74,18,51,81,19,3,3,0,0,0,9,1,0,2,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Kruidhof,0531::SB11,,1547,1175,2,8,275,256,140,103,93,41,14,67,122,19,2,2,0,3,1,37,0,0,0,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sandido,0531::SB12,,1053,765,0,0,282,109,89,65,31,40,5,41,79,10,0,1,0,0,0,12,0,0,1,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Ark,0531::SB13,,1438,988,0,0,366,154,130,57,52,42,12,68,68,10,5,2,0,1,1,16,3,0,0,1
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Waterlelie,0531::SB14,,1985,1290,0,2,543,227,120,85,70,59,12,54,79,20,2,0,0,0,1,17,0,0,0,1
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Blije Borg,0531::SB15,,1639,990,2,3,315,191,110,88,41,45,4,53,109,7,2,3,0,1,1,19,0,0,1,0
Dordrecht,Hendrik-Ido-Ambacht,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sophiahal,0531::SB16,,1293,1592,0,2,661,267,174,89,104,74,16,69,103,14,5,1,1,1,1,9,0,1,2,0
