contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Dienstencentrum ""De Veste""",0715::SB1,4531 GV,2087,1554,7,3,419,387,197,140,121,92,14,50,60,23,5,5,2,0,1,37,0,0,1,0
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurtcentrum 'de Triangel',0715::SB2,4531 CL,1317,614,2,2,106,144,107,26,108,33,15,15,12,18,7,1,1,0,0,15,0,0,5,1
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Buurthuis ""De Kameleon""",0715::SB3,4537 RJ,1089,756,2,2,84,249,139,25,106,27,11,27,39,14,6,1,3,2,2,16,0,0,4,1
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Sportcentrum ""Vliegende Vaart""",0715::SB4,4537 DH,1484,948,9,6,197,234,141,68,108,62,7,40,38,19,3,0,0,0,0,24,1,0,6,0
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Zorgcentrum ""Bachten Dieke""",0715::SB5,4532 BP,1895,1443,1,7,331,374,153,150,106,76,18,76,109,15,3,0,0,0,2,25,0,1,2,2
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Zorgcentrum ""De Blide""",0715::SB6,4532 CZ,1294,828,0,5,120,256,111,77,85,35,7,41,53,14,0,3,1,1,0,20,1,0,3,0
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Praktijkschool ""De Sprong""",0715::SB7,4535 AD,1390,752,1,5,152,214,101,55,96,45,7,26,27,7,1,0,0,0,0,20,0,0,0,1
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau CZR Ter Schorre,0715::SB8,4536 GD,1725,1309,5,2,164,476,189,107,132,37,9,57,68,24,2,1,2,0,1,33,3,0,1,3
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau ROC Westerschelde,0715::SB9,4535 HA,1755,1154,1,1,281,275,158,99,106,52,18,69,59,7,2,1,1,0,1,19,0,1,2,3
Middelburg,Terneuzen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau O.B.S. ""De Meerpaal""",0715::SB10,4535 ED,1586,1184,0,0,286,283,148,130,100,84,14,66,30,12,5,0,2,0,5,18,0,1,0,0
