contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis Aalten,0197::SB1,7121 CS,1104,1011,0,4,212,235,65,179,108,84,25,68,10,6,1,3,2,1,1,11,0,0,0,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.huis 't Hoge Veld,0197::SB2,7122 ZR,1362,992,0,0,231,207,44,240,93,47,18,65,7,19,0,0,0,0,0,17,0,0,3,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau R.K. Kerk,0197::SB3,7121 ES,1164,797,0,3,154,180,55,149,94,68,8,45,14,8,1,4,0,0,0,15,0,0,2,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zaal achter Westerkerk,0197::SB4,7122 BW,1120,971,1,0,163,291,68,134,139,52,12,61,6,9,2,3,0,0,1,28,0,0,1,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Turks Cult. Centrum,0197::SB5,7121 GK,1478,1176,1,1,263,316,133,143,155,65,20,38,5,7,3,2,0,0,0,23,0,0,2,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Spölhuuksken,0197::SB6,7121 VK,1365,924,1,0,183,299,82,94,135,48,13,43,9,4,0,2,0,0,0,7,2,0,1,2
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verz.huis Beth San,0197::SB7,7121 EG,1241,993,2,1,155,257,78,186,140,51,22,59,3,8,3,0,0,1,2,26,0,0,1,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentekantoor Aalten,0197::SB8,7121 DG,1166,990,1,0,229,260,58,185,100,62,17,41,2,16,1,1,0,0,1,16,0,0,1,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ver.gebouw 't Dorpshuus,0197::SB9,7122 KH,714,536,1,0,154,74,20,184,38,29,14,12,2,2,1,0,0,0,0,5,0,0,0,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kulturhus Lintelo,0197::SB10,7122 LX,850,702,0,0,162,88,31,216,69,37,15,57,3,9,1,4,0,0,0,7,0,0,3,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Geb. De Markerink,0197::SB11,7122 RK,818,628,0,0,182,85,21,207,48,29,8,28,5,9,1,0,2,0,0,2,0,0,1,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Geb. de Ringkamp,0197::SB12,7121 KL,851,417,0,0,134,45,24,116,39,19,15,7,2,13,0,0,0,0,0,1,0,0,2,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau ""St. Bernardus""",0197::SB13,7126 BG,1129,1118,4,1,247,238,76,197,174,65,24,29,1,32,2,3,1,0,1,28,0,0,0,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dr. Jenny,0197::SB14,7091 BR,1446,784,1,2,150,204,82,154,91,34,6,25,7,7,6,0,0,0,1,14,0,0,2,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau ""Ons Huis""",0197::SB15,7091 CV,1427,1098,1,4,216,316,91,164,150,49,15,40,6,16,4,0,0,0,0,28,0,0,3,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau CR Bruggink,0197::SB16,7095 BC,776,629,0,0,177,94,39,180,51,42,8,20,0,6,0,2,0,0,0,9,0,0,0,1
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sporthal,0197::SB17,7091 XC,1330,939,2,1,200,222,95,165,124,36,9,48,7,13,1,2,0,1,1,14,1,0,0,0
Arnhem,Aalten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS de Wegwijzer (Gebouw Duplo),0197::SB18,7091 CW,1463,1175,2,4,273,317,114,166,170,71,9,24,4,12,2,0,0,0,0,12,0,0,1,0
