contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Statendaalder,0547::SB1,2353 TH,1888,1120,1,1,369,268,96,97,92,87,23,21,11,20,3,0,0,0,1,30,0,0,2,0
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gebouw Irene,0547::SB2,2351 AM,2047,1810,1,2,540,450,133,135,105,230,45,49,37,52,0,3,0,1,0,27,1,0,2,0
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,0547::SB3,2151 DZ,1885,1612,7,8,624,324,129,126,93,194,41,21,12,23,3,0,0,1,0,18,0,0,2,1
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Bibliotheek BC+,0547::SB4,2352 KA,1806,1837,5,12,592,414,128,148,127,201,59,56,26,26,8,1,0,2,1,46,0,0,1,1
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Pr. Willem Alexanderschool,0547::SB5,2352 ER,2081,1696,2,5,492,446,145,103,117,185,56,36,27,43,6,4,0,0,2,31,0,0,2,1
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Hobbit,0547::SB6,2353 WB,1838,1486,2,10,452,410,151,76,96,175,23,22,9,28,4,0,2,0,2,28,0,1,4,3
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Ommedijk,0547::SB7,2352 CD,1727,1317,6,2,318,392,141,104,124,101,28,18,16,29,1,3,0,0,1,38,0,0,3,0
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Basisschool De Schakel,0547::SB8,2353 BX,1697,1334,1,7,414,309,100,131,79,168,34,31,10,29,9,2,0,0,1,14,1,0,2,0
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Hasselbraam,0547::SB9,2353 PA,1674,1286,0,2,333,348,106,78,102,148,57,27,9,36,4,0,0,2,0,34,0,0,0,2
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Buurtcentrum De Buit,0547::SB10,2353 ME,1767,1422,4,2,496,346,124,92,93,156,30,17,6,19,4,0,0,1,1,33,0,0,2,2
Leiden,Leiderdorp,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Korfbalvereniging Velocitas,0547::SB11,2353 BZ,1899,1327,1,2,572,268,119,75,51,122,34,19,4,33,4,1,0,0,0,25,0,0,0,0
