contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum St Willibrord,0687::SB1,,1452,1251,5,1,292,360,76,62,117,132,56,52,27,40,11,1,0,0,0,21,1,0,2,1
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Acaciahof_____,0687::SB2,,1420,1047,2,3,253,282,37,73,87,146,56,38,16,25,3,6,3,1,0,18,0,0,3,0
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Ver.gebouw Gasthuiskerk,0687::SB3,,1275,991,2,2,239,263,37,64,100,131,51,32,30,26,2,2,0,0,0,14,0,0,0,0
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw van Cittershoff,0687::SB4,,863,734,0,1,138,134,23,132,48,31,16,64,127,14,0,1,0,0,0,6,0,0,0,0
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Eben-Haëzer,0687::SB5,,1138,996,0,0,226,234,34,110,64,56,20,67,148,20,2,3,0,0,0,12,0,0,0,0
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau 't Gasthuis_____,0687::SB6,,1534,1269,1,4,220,318,51,151,129,118,48,70,91,44,4,1,2,1,1,18,0,1,1,0
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Hof van Buren (Grand Café Willem),0687::SB7,,1505,1511,3,4,300,453,99,143,155,88,50,88,57,36,9,2,1,2,1,24,0,0,1,2
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw 't Bolwerk,0687::SB8,,1070,798,2,1,147,215,46,60,86,70,31,39,56,37,1,3,0,0,0,5,1,0,0,1
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Praktijkschool Het Bolwerk,0687::SB9,,1240,972,1,0,222,292,42,82,58,103,26,54,61,14,2,5,0,0,0,10,0,0,0,1
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpshuis Nieuw- en Sint Joosland,0687::SB10,,1024,811,1,0,173,155,64,103,96,21,11,55,90,22,1,5,0,1,4,8,0,0,1,1
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Olmenhof,0687::SB12,,1240,959,1,3,171,313,46,96,94,63,35,44,55,26,2,1,0,0,0,11,0,0,1,1
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Swerf-Rust,0687::SB13,,1160,699,3,3,98,163,46,85,54,23,12,36,159,13,1,1,0,0,0,5,0,0,2,1
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kerkgebouw de Hoeksteen,0687::SB14,,1356,1177,0,2,133,400,159,92,184,47,28,53,16,21,4,4,1,3,1,24,1,0,3,3
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Kerkgebouw de Morgenster,0687::SB16,,1126,864,2,1,112,221,46,84,78,68,27,64,129,20,1,4,0,0,2,6,0,0,0,2
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Ontmoetingskerk,0687::SB17,,1378,873,2,0,88,292,60,57,124,47,15,52,70,32,8,2,0,1,1,15,0,0,7,2
Middelburg,Middelburg,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Het Getij_____,0687::SB19,,1454,1254,2,2,125,457,113,86,188,52,30,69,59,36,6,0,0,0,0,30,0,1,1,1
