contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis Uden,0856::SB1,5401 EJ,1630,1490,2,5,509,242,156,114,236,115,23,4,0,19,3,2,1,1,1,64,0,0,0,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkcentrum Balans,0856::SB2,5401 CT,1439,1101,3,1,300,233,103,93,205,94,12,6,1,17,3,0,0,2,1,28,0,0,3,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau RKBS Jan Bluyssen,0856::SB3,5404 LS,1593,1231,2,0,406,245,117,97,171,113,17,5,1,16,2,2,0,0,1,32,1,0,4,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau RKBS De Springplank,0856::SB4,5403 TG,1070,952,2,0,278,204,105,62,170,71,17,4,0,17,1,1,0,0,1,18,0,0,3,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS Camelot,0856::SB5,5403 XD,1483,1061,2,3,279,232,133,64,189,78,24,3,1,25,3,4,0,0,1,20,0,0,2,3
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Tennis- en Squashveren. Park Hoeven,0856::SB6,5403 NA,1381,1065,1,1,360,229,74,77,150,112,25,4,0,15,2,1,0,0,0,16,0,0,0,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Udens College,0856::SB7,5403 GA,1408,1060,3,1,257,282,110,54,222,68,19,10,0,15,1,5,0,0,1,13,1,0,2,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS de Leeuwerik,0856::SB8,5402 XD,1572,1094,2,2,326,185,124,107,218,70,10,2,0,12,3,6,0,0,0,26,0,0,4,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum Sint Jan,0856::SB9,5401 BE,1176,790,0,3,249,129,65,152,102,45,8,6,0,11,1,2,1,0,0,17,0,0,1,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw De Nieuwe Pit,0856::SB10,5401 ZG,1366,879,1,1,194,186,125,47,200,54,20,1,0,24,2,4,0,0,0,20,0,0,2,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS de Meent,0856::SB11,5402 HA,1272,1076,1,1,364,184,68,111,210,89,12,0,3,15,3,2,0,0,0,10,1,1,2,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Vrijwilligerscentrale De Wis,0856::SB12,5402 KR,1311,803,3,4,175,165,118,59,182,48,16,3,0,10,1,0,0,0,1,22,0,1,1,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sportzaal De Ring,0856::SB13,5402 BE,1497,1457,4,2,403,312,207,91,246,107,12,6,0,22,2,6,0,6,0,31,0,1,3,2
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau BS De Vlonder,0856::SB14,5403 LV,1413,1250,0,6,433,247,89,96,175,126,14,12,1,19,0,2,0,0,0,32,0,1,2,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau BS De Vlieger,0856::SB15,5408 XL,1422,1064,3,1,347,193,93,136,182,62,6,2,1,6,3,2,0,1,0,28,0,0,0,2
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum St. Antonius,0856::SB16,5408 BK,1373,1086,5,3,368,150,88,201,182,46,6,3,1,6,1,4,0,1,0,21,2,0,2,4
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Terra Victa,0856::SB17,5409 AB,1546,1181,4,0,338,178,124,212,217,50,10,2,0,9,1,1,0,1,3,33,1,0,0,1
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau OBS De Cirkel,0856::SB18,5406 AC,1412,1257,1,0,537,236,80,90,140,119,14,4,2,12,4,0,0,0,1,17,0,0,1,0
's-Hertogenbosch,Uden,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau RKBS 't Mulderke,0856::SB19,5406 AC,1867,1313,0,2,596,229,131,92,97,101,18,2,2,20,2,5,0,0,0,16,2,0,0,0
