contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau C.C. De Beuk, Nieuw Holsterweg 25, Posterholt",1669::SB1,6061 EG,1700,1238,4,1,251,302,285,132,141,33,25,8,1,27,2,2,0,0,1,27,0,0,1,0
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Rembrandtzaal, Hoofdstraat 160, Posterholt",1669::SB2,6061 CH,1599,1007,3,0,207,210,263,111,131,32,11,5,0,16,2,0,0,0,2,17,0,0,0,0
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Woonzorgcentrum Bergh, Kapittellaan 31, St. Odiliënberg",1669::SB3,6077 BK,1336,1050,4,2,257,200,201,138,117,54,14,4,1,27,1,5,0,2,1,27,0,0,0,1
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau MFC De Roerparel, Schaapsweg 24, St. Odiliënberg",1669::SB4,6077 CG,1413,986,1,1,242,200,193,122,128,45,13,5,0,10,2,2,0,0,1,20,1,0,0,2
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Seniorenhof De Vaert, De Vaert 15, Montfort",1669::SB5,6065 CX,1268,896,2,2,187,120,273,114,115,30,9,3,2,19,2,2,1,0,0,17,0,0,0,2
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Zaal onder de kerk, Aan de Kerk 7, Montfort",1669::SB6,6065 AS,1230,942,4,0,254,114,243,135,100,36,8,5,1,21,2,1,0,1,2,18,1,0,0,0
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Andreasheem, Markt 1, Melick",1669::SB7,6074 BB,1581,1116,1,2,306,204,224,97,143,74,15,1,1,9,2,2,0,4,1,32,0,0,0,1
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Apollocentrum, Apollolaan 2, Melick",1669::SB8,6074 EH,1372,1037,2,0,300,199,174,103,116,60,34,6,1,17,3,4,0,1,0,18,0,0,0,1
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Brede School Herkenbosch, Bronneberg 31, Herkenbosch",1669::SB9,6075 CW,1725,1204,5,3,344,246,236,88,129,67,24,3,1,23,2,6,0,0,3,29,0,1,0,2
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Woonzorgcentrum Bosscherhof 1, Herkenbosch",1669::SB10,6075 HE,1790,1286,2,1,300,220,308,149,154,57,26,7,0,29,6,1,0,0,1,26,0,1,1,0
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Zaal Roerzicht, Grootestraat 36, Vlodrop",1669::SB11,6063 AL,967,644,3,1,179,108,131,65,83,18,8,8,0,18,2,3,0,0,1,20,0,0,0,0
Maastricht,Roerdalen,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Basisschool St. Martinus, Schoolstraat 1, Vlodrop",1669::SB12,6063 BW,815,539,2,0,124,92,137,59,79,16,10,2,1,4,0,2,0,0,3,7,0,0,2,1
