contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Cultureel Centrum Stroud,0273::SB1,3881 BP,1204,1211,3,3,464,128,67,190,28,53,19,123,101,19,1,3,0,2,1,10,0,0,1,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Andreaskerk,0273::SB2,3881 SH,993,700,0,1,244,69,61,100,21,30,9,75,68,10,2,1,0,0,0,10,0,0,0,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Woonzorgcentrum Elim,0273::SB3,3882 AL,941,677,0,2,145,103,68,116,15,8,10,101,89,6,4,0,0,0,0,12,0,0,0,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Aker,0273::SB4,3881 BZ,1204,1253,0,2,422,124,66,177,44,37,10,196,138,10,4,1,0,0,1,19,1,0,2,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw Huinen,0273::SB5,3882 TJ,1016,843,1,1,315,40,23,158,21,18,6,104,143,6,4,0,0,0,0,4,0,0,1,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Hoef,0273::SB6,3882 RV,675,612,0,1,160,26,39,152,15,12,4,97,98,6,0,0,0,0,0,1,0,0,0,2
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verenigingsgebouw Stenenkamer,0273::SB7,3882 RC,678,552,0,0,136,17,27,150,1,4,1,80,131,2,0,1,0,0,0,1,0,0,1,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Schovenhorst,0273::SB8,3881 NC,828,554,0,0,233,63,53,52,31,23,11,40,28,9,0,1,0,0,1,6,0,0,3,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Veenhuizerveld,0273::SB9,3881 RG,674,543,0,1,194,43,68,66,20,17,6,40,73,8,0,0,0,0,0,7,0,0,0,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau van Damschool,0273::SB10,3881 JC,977,819,1,2,175,106,96,118,41,35,15,115,82,15,2,3,0,0,0,14,0,1,0,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Jeugdlokaal De Korenschoof,0273::SB11,3881 XR,1030,859,0,1,223,83,80,126,34,19,5,168,97,5,2,0,0,0,1,15,0,0,0,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Verzorgingshuis De Schauw,0273::SB12,3882 AL,1019,802,3,3,197,80,66,144,41,34,10,124,88,3,2,1,0,0,0,12,0,0,0,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Wegwijzer,0273::SB13,3882 XE,1020,867,1,0,233,119,66,93,41,34,12,149,97,6,1,0,0,0,1,12,0,0,0,3
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School Klein Schovenhorst,0273::SB14,3881 KC,973,740,1,2,178,123,83,102,56,19,5,87,63,5,2,0,0,1,0,15,0,0,0,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Orion-centrum,0273::SB15,3882 AL,960,776,0,3,172,105,77,96,50,22,6,147,69,9,4,4,0,0,0,15,0,0,0,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Pelikaan,0273::SB16,3882 GN,1112,862,0,0,229,134,103,129,42,32,6,96,55,8,2,3,0,1,0,17,1,2,1,1
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau School De Schuilplaats,0273::SB17,3882 HH,1504,1215,1,1,425,99,80,146,55,44,7,219,105,15,5,2,0,1,0,11,0,0,1,0
Arnhem,Putten,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Wijkgebouw De Arendshof,0273::SB18,3882 JJ,1259,955,1,3,317,75,72,134,38,38,10,159,103,4,0,1,0,0,0,4,0,0,0,0
