contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Christen Democratisch Appèl (CDA),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,Piratenpartij,Partij voor Mens en Spirit (MenS),Nederland Lokaal,Libertarische Partij (LP),Democratisch Politiek Keerpunt DPK,50PLUS,Liberaal Democratische Partij (LibDem),Anti Europa Partij,SOPN,Partij van de Toekomst (PvdT)
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeentehuis,1894::SB1,5981 CC,2194,1862,3,2,560,267,290,323,191,113,29,8,1,24,3,4,2,0,2,39,0,0,6,0
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Houbereij,1894::SB2,5981 CH,1894,1251,5,3,255,218,246,218,175,57,16,1,1,6,0,3,5,0,0,48,0,1,1,0
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zorgcentrum de Wietel,1894::SB3,5981 VW,1972,1306,1,3,282,284,222,183,175,60,29,6,0,17,6,2,2,0,3,31,0,0,4,0
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau Café ""de Zoes""",1894::SB4,5988 EM,2326,1679,4,3,477,300,283,220,190,118,16,1,1,18,6,2,1,0,0,44,0,0,0,2
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Dorpscentrum Kerkeböske,1894::SB5,5988 NE,2243,1562,3,0,422,247,275,256,185,87,20,9,0,14,2,2,0,0,3,37,0,0,1,2
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau De Wieksjlaag,1894::SB6,5986 AE,1645,1234,5,1,369,173,240,194,142,52,17,5,0,15,0,3,1,4,0,18,0,0,0,1
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,"Stembureau ""de Ankerplaats""",1894::SB7,5985 PG,1325,918,3,0,246,123,192,142,133,38,16,1,0,6,2,0,0,0,0,17,0,0,2,0
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeenschapshuis De Sprunk,1894::SB8,5984 PJ,983,614,0,0,137,90,136,96,65,33,15,3,0,12,3,3,0,0,3,16,0,0,2,0
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Gemeenschapshuis 't Erf,1894::SB9,5987 AR,987,748,2,1,239,99,122,132,75,45,8,0,0,6,3,1,0,0,0,17,0,0,0,1
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Zaal Niëns,1894::SB10,5993 AW,1484,1047,5,0,332,163,189,119,129,52,17,5,2,8,1,0,0,6,0,21,0,0,0,3
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Oud gemeentehuis Maasbree,1894::SB11,5993 AN,1953,1526,4,2,499,265,183,192,188,114,26,5,0,20,4,2,0,0,0,24,0,0,0,4
Maastricht,Peel en Maas,TK2012,Tweede Kamer der Staten-Generaal 2012,,,2012-09-12,Stembureau Sociëteit 't Hofje,1894::SB12,5993 EL,1562,1174,4,5,331,166,164,243,138,76,21,2,0,11,2,1,0,0,1,17,0,0,0,1
