contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Raadhuis De Paauw,0629::SB1,,1461,695,6,5,0,0,0,610,96,0,0,0,0,0,0,706,110,393,59,33,41,15,28,1,15
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Bloemcampschool,0629::SB2,,862,749,6,5,0,10,0,631,139,0,0,0,10,0,0,770,73,540,42,18,30,14,23,2,7
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Buurtcentr. Charlottestr.,0629::SB3,,1521,617,11,5,0,2,1,556,74,0,0,2,0,0,0,631,109,222,68,46,44,30,66,7,25
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Woonzorgcentrum Van Ommerenpark 200,0629::SB4,2243 EX,1044,654,9,2,0,0,0,571,94,0,0,0,0,0,0,665,115,430,29,8,21,10,24,4,13
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Ridderhof,0629::SB5,,1512,740,13,8,0,0,0,678,83,0,0,0,0,0,0,761,152,362,64,35,49,14,43,2,19
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Sophiekehuis,0629::SB6,,1427,683,14,4,0,0,0,629,71,0,0,1,0,1,0,700,127,256,69,42,55,23,71,5,35
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Herenwegschool,0629::SB7,,1302,695,14,1,0,0,0,609,101,0,0,0,0,0,0,710,121,353,52,35,46,10,49,7,22
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Den Deylschool,0629::SB8,,1389,717,16,9,0,0,0,663,79,0,0,0,0,0,0,742,123,307,67,52,62,24,55,5,22
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Duinstede,0629::SB9,,1511,608,11,2,0,1,0,548,74,0,0,0,0,0,0,622,136,184,71,42,59,26,50,3,37
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau gebouw 'Sion', naast St Jozef Kerk",0629::SB10,,1080,564,2,3,0,0,0,521,48,0,0,0,0,0,0,569,97,147,78,46,55,24,55,7,55
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gemeentekantoor,0629::SB11,,1551,788,19,8,0,0,0,713,102,0,0,0,0,0,0,815,163,191,95,66,72,33,95,8,65
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Buurtcentr. Oostdorp,0629::SB12,,1289,540,8,1,0,0,0,485,65,0,1,0,1,0,0,550,109,132,62,39,43,26,61,4,64
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau buurtcentrum,0629::SB13,2241 SH,1313,655,21,5,0,0,1,610,71,0,1,0,0,0,0,682,130,213,79,34,62,16,76,7,38
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau buurtcentrum,0629::SB14,2241 SH,1954,582,8,3,3,0,0,547,43,0,0,0,0,0,0,590,126,145,70,69,44,29,55,11,33
Rijnland,Wassenaar,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Kievietschool,0629::SB15,2242 AD,970,410,3,6,0,0,0,347,72,0,0,0,0,0,0,419,43,292,24,5,16,3,23,0,4
