contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zandvoorts Museum,0473::SB1,2042 KA,1387,706,20,10,0,0,0,652,84,0,0,0,0,0,0,736,101,205,101,64,55,11,96,12,61
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Strandhotel Centerparcs,0473::SB2,2041 JB,1342,454,4,5,0,0,0,424,39,0,0,0,0,0,0,463,75,125,52,32,36,10,64,7,53
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Oranje Nassauschool,0473::SB3,2042 CH,1501,753,13,7,0,0,2,688,83,0,0,0,0,0,0,773,136,242,113,62,45,15,78,8,54
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Rode Kruisgebouw,0473::SB5,2041 NN,1674,636,15,3,0,0,0,605,49,0,0,0,0,0,0,654,117,87,119,68,64,9,81,11,80
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Brede-school ""De Blauwe Tram""",0473::SB6,2042 VD,2676,941,17,5,0,0,0,860,107,0,2,0,4,2,0,967,172,314,106,78,76,15,95,13,72
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Stichting Pluspunt Zandvoort (A),0473::SB7,2041 VW,2297,825,22,7,0,0,0,790,64,0,0,0,0,0,0,854,122,157,132,81,73,17,138,14,91
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Woonzorgcentrum Huis in de Duinen,0473::SB8,2042 XR,1026,378,11,4,0,0,0,358,34,0,0,0,0,1,0,392,64,107,38,35,29,6,35,10,54
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Nieuw-Unicum,0473::SB9,2042 XK,186,134,2,1,0,0,0,131,6,0,0,0,0,0,0,137,21,17,24,16,7,9,25,6,9
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Woonzorgcentrum  A.G.Bodaan,0473::SB10,2116 TR,804,429,11,2,2,0,0,394,46,0,0,2,0,0,0,440,80,219,36,19,21,1,23,2,28
Rijnland,Zandvoort,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Station NS,0473::SB12,2041 AB,1150,621,0,27,0,0,0,581,67,0,0,0,0,0,0,648,109,161,83,59,48,9,82,9,61
