contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Werken aan Water,VVD,Algemene Waterschapspartij,Tilburgse Volkspartij (TVP) & Ouderen Nu,50PLUS
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeentehuis Boxtel,0757::SB1,528  BJ,1390,819,25,4,0,0,0,746,103,0,1,0,1,0,0,849,334,139,103,31,121,38,6,47
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woon-zorgcentrum Molenweide,0757::SB2,5281 AB,1943,741,28,3,0,0,0,700,72,0,0,0,0,0,0,772,273,163,84,27,115,30,13,36
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Stembureau WSD Station,0757::SB3,5281 GH,1651,558,17,4,0,0,0,540,39,0,0,0,0,0,0,579,225,81,90,31,52,27,7,45
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Ursulagebouw,0757::SB4,5281 HV,1100,416,15,2,0,0,0,398,35,0,0,0,0,0,0,433,178,80,55,15,39,26,2,21
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Woon-zorgcentrum Simeonshof,0757::SB5,5282 PA,1635,566,10,7,0,0,0,534,48,0,0,1,0,0,0,582,217,106,73,29,49,29,7,56
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeenschapshuis De Walnoot,0757::SB6,5282 GC,1818,696,16,1,0,1,0,638,76,0,0,0,1,0,0,714,293,120,79,41,54,36,12,61
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeenschapshuis De Rots,0757::SB7,5283 CA,2151,789,25,7,0,0,0,743,78,0,0,0,0,0,0,821,319,98,134,37,84,41,10,66
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Vorsenpoel,0757::SB8,5283 CV,1856,631,21,8,0,0,1,595,64,0,0,0,0,0,0,660,271,87,76,30,98,21,4,44
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Brede School De Wilgenbroek,0757::SB9,5283 EE,1745,652,28,2,0,0,0,594,88,0,0,0,0,0,0,682,284,86,100,15,74,29,10,54
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Beemden,0757::SB10,5283 KG,1847,747,27,12,0,0,0,692,94,0,0,0,0,0,0,786,268,87,142,36,94,45,8,67
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeenschapshuis De Orion,0757::SB11,5281 LG,975,407,10,10,0,0,0,377,49,0,0,1,0,0,0,426,168,82,33,17,58,26,2,21
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Eethuis 't Tweespan,0757::SB12,5281 LR,744,294,5,5,0,0,0,263,41,0,0,0,0,0,0,304,89,84,18,15,53,11,2,22
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Dienstencentrum Kloosterhof,0757::SB13,5298 BW,1929,856,22,10,0,0,1,774,113,0,0,0,0,0,0,888,356,183,59,40,115,51,5,47
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Jeugdhuis Pius X,0757::SB14,5298 VN,1850,693,17,4,0,0,0,644,70,0,0,0,0,0,0,714,288,134,60,21,96,55,10,29
De Dommel,Boxtel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Waterschap de Dommel,0757::SB15,5283 WB,1475,429,9,4,0,0,0,390,52,0,0,0,0,0,0,442,167,63,60,16,75,26,4,18
