contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gemeentehuis,1901::SB1,2411 BD,0,115,0,0,0,0,0,94,21,0,0,0,0,0,0,115,22,23,11,13,12,30,2,1,1
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau 'Vijverhof',1901::SB2,2411 AP,0,20,0,0,0,0,0,18,2,0,0,0,0,0,0,20,3,7,1,2,3,3,0,0,1
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau bij Everts,1901::SB3,2411 CV,1592,863,7,7,7,0,1,781,102,0,0,0,7,0,0,884,183,148,94,89,64,202,46,1,36
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Parochiehuis,1901::SB4,2411 DS,1517,621,10,3,0,0,0,570,64,0,0,0,0,0,0,634,159,151,51,47,45,94,34,8,32
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dienstencentrum 'Rijngaarde',1901::SB5,2411 EV,1514,809,15,1,0,0,0,769,56,0,0,0,0,0,0,825,247,123,61,52,43,211,34,11,27
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Voetbalvereniging ESTO,1901::SB6,2411 LM,1541,599,10,5,0,0,0,549,65,0,0,0,0,0,0,614,98,93,61,68,49,171,27,3,29
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Goede Herderschool,1901::SB7,2411 JL,1715,584,15,3,0,0,0,529,73,0,0,0,0,0,0,602,103,92,48,77,45,161,35,2,21
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau sporthal 'De Sporthoeve',1901::SB8,2411 LG,1599,924,13,6,0,0,0,834,109,0,0,0,0,0,0,943,198,137,94,114,80,208,51,4,38
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau 'Hollandse Boerderij',1901::SB9,2411 PK,0,7,0,0,0,0,1,5,1,0,0,0,0,0,0,7,0,2,3,2,0,0,0,0,0
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau 't Wierickehuis,1901::SB10,2415 AW,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dorpshuis Custwijc,1901::SB11,3465 KG,0,6,0,0,0,0,0,5,1,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,0
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dienstverleningscentrum Kerverland,1901::SB12,3466 NC,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zorgcentrum Reeuwijk,1901::SB13,2811 AE,1687,936,50,1,0,0,0,887,100,0,0,0,0,0,0,987,178,253,113,69,96,156,34,4,33
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Ichthuskerk,1901::SB14,2811 LA,1543,572,11,3,0,0,0,531,55,0,0,0,0,0,0,586,93,176,51,31,38,137,23,3,20
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dorpshuis De Kaag,1901::SB15,2811 LE,1452,774,6,4,0,0,0,662,122,0,0,0,0,0,0,784,193,209,70,33,48,180,28,5,8
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zalencentrum De Brug,1901::SB16,2811 CA,1376,891,7,6,0,1,0,813,92,0,0,0,1,0,0,905,126,271,93,78,102,149,49,0,23
Rijnland,Bodegraven-Reeuwijk,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Consistorie NH-Kerk,1901::SB17,2811 GG,740,428,7,3,0,0,0,380,58,0,0,0,0,0,0,438,83,133,67,7,32,82,16,0,8
