contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Gemeentehuis te Elst,1734::SB1,6661 EH,1405,1022,18,0,0,0,0,925,123,0,8,0,8,0,0,1048,264,115,97,165,46,19,116,20,18,76,16,70
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Sportcentrum de Helster,1734::SB2,6661 AW,1478,692,19,6,0,0,0,652,66,0,0,0,1,0,0,718,206,81,66,99,25,5,92,13,15,31,12,47
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Overbetuwe College,1734::SB3,6661 ZR,1594,465,9,5,0,0,0,443,36,0,0,0,0,0,0,479,96,51,61,73,27,10,40,16,5,41,8,37
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Ontmoetingsruimte 1 Gymzaal,1734::SB4,6662 DV,2835,1191,22,8,0,0,0,1074,147,0,0,0,0,0,0,1221,199,168,180,248,53,9,128,26,34,61,22,63
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Verzorgingscentrum Tertzio,1734::SB5,6661 CP,1394,684,21,5,0,2,2,605,105,0,0,0,2,0,0,712,192,90,50,108,27,5,120,11,20,25,10,26
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Brede School ""de Kersentuin""",1734::SB6,6662 VH,2041,946,14,5,0,0,0,865,99,0,0,1,0,0,0,964,173,146,102,176,38,3,138,31,30,53,11,45
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Onder de Toren,1734::SB7,6661 DA,1571,448,8,6,0,0,0,414,48,0,0,0,0,0,0,462,136,56,48,68,17,6,59,4,7,23,4,20
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Het Westeraam,1734::SB8,6661 TZ,1794,589,22,3,0,0,0,588,26,0,0,0,0,0,0,614,103,90,85,80,22,5,83,16,26,42,13,24
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Zorgcentrum Liefkenshoek, Heteren",1734::SB9,6666 BR,1809,756,7,3,0,0,0,720,46,0,0,0,0,0,0,766,210,70,83,84,16,32,84,61,24,47,13,32
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Zalencentrum De Bongerd,1734::SB10,6666 CR,2042,959,11,14,0,1,0,889,94,0,0,1,0,0,0,983,228,75,99,133,48,28,158,55,25,52,21,37
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Cunerahof, Driel",1734::SB11,6665 CS,1953,895,18,2,0,0,0,825,89,0,0,1,0,0,0,914,263,109,81,110,42,7,103,19,26,67,10,58
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau RKSV Driel,1734::SB12,6665 CB,1300,353,5,3,0,0,0,310,51,0,0,0,0,0,0,361,90,32,36,42,17,3,58,10,15,24,8,18
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis Randwijks Hof,1734::SB13,6668 AS,1070,583,10,0,0,0,0,523,71,0,0,0,1,0,0,594,132,56,34,27,15,127,47,86,11,32,4,12
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Gemeentehuis te Andelst,1734::SB14,6673 BT,1757,712,3,8,0,0,0,653,70,0,0,0,0,0,0,723,300,55,48,55,20,48,72,34,16,39,6,19
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Zorgcentrum De Hoge Hof, Herveld",1734::SB15,6674 BR,1854,881,12,7,0,0,0,776,124,0,0,0,0,0,0,900,385,70,75,59,32,43,95,29,19,36,12,26
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis de Schakel,1734::SB16,6678 BT,1877,750,14,8,0,0,0,689,83,0,0,0,0,0,0,772,221,108,55,77,42,6,95,26,10,46,11,53
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Verenigingsgebouw Valburg,1734::SB17,6675 BR,1566,700,7,13,0,8,0,659,69,0,0,0,8,0,0,728,221,80,45,44,33,39,96,19,21,60,9,33
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau De Wanmolen, Zetten",1734::SB18,6671 BR,2064,1186,17,7,0,1,0,1112,99,0,0,0,1,0,0,1211,320,106,106,95,50,103,136,110,40,58,18,44
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau basisschool Ds. van Lingen,1734::SB19,6671 AN,1863,801,9,5,0,2,0,722,91,0,0,2,0,0,0,813,262,63,73,59,30,89,65,76,19,27,13,25
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau multifunctioneel centrum De Zon,1734::SB88,6661 TW,2287,1095,23,4,0,3,0,970,155,0,0,0,3,0,0,1125,194,136,131,174,44,9,235,21,17,75,18,41
Rivierenland,Overbetuwe,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau dorpshuis Beatrix (13-21 uur),1734::SB93,6677 PG,366,186,2,0,0,0,0,165,23,0,0,0,0,0,0,188,51,26,17,14,7,9,18,8,5,13,5,13
