contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gemeentehuis,0547::SB1,2351 DZ,1916,884,24,6,0,0,0,810,104,0,0,0,0,0,0,914,169,244,139,106,77,27,70,7,45
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gebouw Irene,0547::SB2,2351 AM,2334,1229,22,17,0,0,3,1147,118,0,0,0,0,0,0,1268,246,251,165,200,105,72,116,9,65
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Winkelcentrum Winkelhof,0547::SB3,2151 DZ,2134,1075,26,14,0,2,0,1024,89,0,0,2,0,0,0,1113,192,229,147,165,98,53,124,5,62
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Bibliotheek BC+,0547::SB4,2352 KA,2171,1418,44,25,0,0,0,1377,110,0,0,0,0,0,0,1487,299,259,204,198,127,98,156,4,73
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zijlkwartier,0547::SB5,2350 AD,2475,918,37,13,0,2,0,879,91,0,0,0,2,0,0,970,138,160,171,120,80,65,103,11,70
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool De Hobbit,0547::SB6,2353 WB,2456,1168,32,5,0,0,2,1066,137,0,0,0,0,0,0,1205,168,243,198,192,134,39,123,7,64
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Ommedijk,0547::SB7,2352 CD,2330,1072,35,13,0,1,0,1017,104,0,0,0,1,0,0,1121,205,188,144,162,113,70,70,7,113
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool De Schakel,0547::SB8,2353 BX,1782,866,0,28,0,0,3,826,63,0,0,2,0,2,0,892,196,196,120,121,52,62,77,8,34
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Hasselbraam,0547::SB9,2353 PA,1743,792,24,5,0,1,0,762,60,0,0,0,1,0,0,822,156,126,125,119,109,33,65,8,51
Rijnland,Leiderdorp,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Korfbalvereniging Velocitas,0547::SB10,2353 BZ,2021,859,20,5,0,0,0,760,124,0,0,0,0,0,0,884,120,255,123,96,84,47,78,7,49
