contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Stadhuis,0297::SB1,5301 AL,1550,828,17,6,0,0,0,768,83,0,0,0,0,0,0,851,102,174,107,92,31,14,166,11,31,70,6,24
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Brede school de Waluwe cult café,0297::SB2,5301 RT,1607,790,20,5,0,0,0,732,83,0,0,0,0,0,0,815,133,90,106,92,47,31,126,30,46,46,18,25
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Brandweerkazerne,0297::SB3,5301 HK,1679,603,11,7,0,0,0,563,58,0,0,0,0,0,0,621,98,63,115,91,28,15,65,44,13,36,13,22
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Grote Aak,0297::SB4,5301 GX,1634,757,22,9,0,0,0,720,69,0,1,0,1,0,0,789,124,99,130,87,43,14,79,38,32,51,20,40
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Brede school  'de Zandkampen',0297::SB5,5301 WE,1521,731,16,6,0,0,0,693,60,0,0,0,0,0,0,753,100,108,118,101,29,27,82,40,41,41,16,28
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Sporthal Cambium,0297::SB6,5301 DH,1483,749,11,4,0,1,1,677,87,0,0,0,1,0,0,765,116,112,90,83,32,37,107,41,36,51,9,35
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis Kerkwijk,0297::SB7,5315 AL,736,417,1,1,0,0,0,360,59,0,0,0,0,0,0,419,82,26,32,36,12,110,55,24,14,13,0,13
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau ""Eben Haëzer"" Bruchem",0297::SB8,5314 AX,1271,765,3,1,0,0,0,660,109,0,0,0,0,0,0,769,140,46,38,68,10,154,105,118,23,25,4,34
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Zorgcentrum "" 't Slot""",0297::SB9,5311 CM,1720,919,13,5,0,0,0,822,115,0,0,0,0,0,0,937,168,46,47,67,25,300,77,109,21,38,7,14
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau cbs 'de Regenboog',0297::SB10,5313 AP,553,317,3,0,0,0,0,274,46,0,0,0,0,0,0,320,47,17,14,14,5,140,32,24,10,9,1,4
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Dorpshuis ""de Gaarde""",0297::SB11,5317 JS,1154,683,1,1,0,0,0,561,124,0,0,0,0,0,0,685,55,7,9,11,2,454,41,48,11,13,4,28
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Basisschool Willem van Oranje,0297::SB12,5306 BN,1066,476,5,1,0,0,0,398,84,0,0,0,0,0,0,482,81,19,27,17,11,196,28,62,6,13,3,13
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Wilhelminahof,0297::SB13,5306 XA,1257,647,4,1,0,0,0,573,79,0,0,0,0,0,0,652,96,32,39,59,17,205,44,89,22,21,2,21
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Dorpshuis ""Podarwic""",0297::SB14,5307 HA,703,443,2,0,0,0,0,379,66,0,0,0,0,0,0,445,39,16,13,4,4,289,13,40,9,6,1,9
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Dorpshuis ""den Ham""",0297::SB15,5305 CP,1255,565,13,3,0,0,0,516,65,0,0,0,0,0,0,581,76,36,46,58,9,170,43,69,18,19,6,15
Rivierenland,Zaltbommel,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Dorpshuis "" 't Gement""",0297::SB16,5308 KB,1582,632,7,0,0,0,1,551,87,0,0,0,0,0,0,639,70,56,51,46,10,172,43,73,31,30,7,43
