contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Verenigingsgebouw De Wurf,0532::SB1,1614 SH,1915,803,9,8,0,0,0,753,66,0,0,1,0,1,0,819,56,245,21,79,48,122,112,49,4,48,8,11
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Dorpshuis De Stek,0532::SB2,1613 LA,1922,808,9,2,0,0,0,749,70,0,0,0,0,0,0,819,85,126,56,160,81,80,139,13,7,36,20,5
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Gemeentehuis,0532::SB3,1611 KW,1545,799,4,18,0,0,0,746,75,0,0,0,0,0,0,821,119,135,63,72,97,66,141,12,11,65,14,4
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Basisschool De Klimop,0532::SB4,1611 JH,1857,834,13,5,0,0,1,764,87,0,0,0,0,0,0,852,127,115,59,160,94,74,94,33,8,53,14,3
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Stichting Het Vereenigingsgebouw,0532::SB5,1611 AM,1788,728,13,3,0,0,0,672,72,0,0,0,0,0,0,744,93,122,51,106,72,84,78,22,16,51,14,19
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau 't Vierspan locatie De Wendel,0532::SB6,1611 XE,1594,552,11,6,0,0,0,523,46,0,0,0,0,0,0,569,88,62,49,52,68,59,63,26,5,50,23,7
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau St. Peuterspeelzalen Kiddy World,0532::SB7,1611 ZB,1282,582,17,4,0,0,0,547,54,0,0,2,0,2,0,601,106,72,56,46,76,66,51,19,10,52,21,7
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau SBO 't Palet Bovenkarspel,0532::SB8,1611 WS,1818,669,22,3,0,0,0,645,49,0,0,0,0,0,0,694,113,61,81,67,65,72,71,21,14,66,27,11
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau R.K. Jenaplan Basisschool De Hussel,0532::SB9,1613 AL,1656,639,8,9,0,0,0,614,42,0,0,0,0,0,0,656,116,70,81,66,85,28,75,11,6,74,19,8
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau 't Vierspan locatie De Woud,0532::SB10,1613 EV,1519,573,12,1,0,4,0,544,46,0,0,0,4,0,0,590,91,61,46,54,78,55,74,14,22,59,14,5
Hollands Noorderkwartier,Stede Broec,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Mobiel stembureau,0532::SB11,,0,66,0,0,0,0,0,63,3,0,0,0,0,0,0,66,7,26,7,3,7,2,7,1,1,5,0,0
