contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Koningin Wilhelmina school,0377::SB1,2051 NG,1575,789,19,4,0,0,1,750,61,0,0,0,0,0,0,812,105,288,123,110,43,16,74,11,19
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Centrum voor Jeugd en Gezin,0377::SB2,2061 HW,1092,579,19,3,0,0,0,541,60,0,0,0,0,0,0,601,75,158,97,69,62,9,68,4,37
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zorglocatie Wildhoef,0377::SB3,2061JZ,1624,779,20,6,0,0,0,731,74,0,0,0,0,0,0,805,118,237,122,89,64,27,67,10,45
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Woonzorgcentrum De Rijp,0377::SB4,2061 SC,1788,1109,20,4,0,0,0,1006,127,0,0,0,0,0,0,1133,198,426,142,118,70,19,89,15,32
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Bloemendaalse Schoolvereniging,0377::SB5,2061 BB,512,438,6,5,0,0,0,404,45,0,0,0,0,0,0,449,50,248,54,17,23,5,34,2,5
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gebouw Tinholt,0377::SB6,2051 LA,1469,1001,20,6,0,0,1,953,73,0,0,0,0,0,0,1027,118,295,163,154,97,27,100,12,35
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Vondelschool,0377::SB7,2111 CJ,1182,862,13,5,0,0,1,766,113,0,0,0,0,0,0,880,126,398,104,60,72,17,61,4,20
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Nieuwe Kring,0377::SB8,2111 AS,1121,662,11,4,0,0,0,576,101,0,0,0,0,0,0,677,98,349,56,42,55,15,36,2,9
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Tijo H. van Eeghenschool,0377::SB9,2111 HV,1034,621,5,4,0,0,0,525,105,0,0,0,0,0,0,630,121,315,50,28,45,14,27,4,17
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Voghelsanck,0377::SB10,2114 ES,877,510,7,1,0,0,1,467,50,0,0,0,0,0,0,518,284,68,34,20,35,23,26,4,16
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dorpshuis Vogelenzang,0377::SB11,2114 ER,924,543,8,5,0,1,0,496,59,0,0,1,0,0,0,555,257,61,68,34,39,12,42,2,28
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Voormalig gemeentehuis Bennebroek,0377::SB12,2121 GP,999,784,29,2,0,0,1,737,77,0,0,0,0,0,0,815,193,253,87,56,72,29,58,12,24
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Willinkschool,0377::SB13,2121 AD,1144,541,20,1,0,0,0,506,56,0,0,0,0,0,0,562,123,149,74,46,54,18,53,6,18
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Huis te Bennebroek,0377::SB14,2121 GX,913,363,8,6,0,0,0,348,29,0,0,0,0,0,0,377,90,69,63,24,37,17,39,4,20
Rijnland,Bloemendaal,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Meerwijkhof,0377::SB15,2121 VM,1028,566,11,2,0,0,0,535,44,0,0,0,0,0,0,579,141,136,85,55,44,14,51,2,38
