contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Stadhuis,0439::SB1,1441 DM,1794,854,26,11,0,0,0,819,72,0,0,0,0,0,0,891,105,99,116,153,155,32,84,8,19,54,20,9
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau De Avondzon,0439::SB2,1441 CM,1616,605,20,4,0,0,0,579,50,0,0,0,0,0,0,629,68,47,83,103,138,27,49,11,10,50,12,7
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Bibliotheek Purmerend,0439::SB3,1441 MP,1957,831,32,18,0,0,1,782,98,0,0,0,0,0,0,881,103,98,115,121,152,30,74,12,16,84,17,9
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Zorgcirkel, locatie De Viervorst",0439::SB4,1441 HC,1306,628,20,5,0,0,0,611,42,0,0,0,0,0,0,653,101,89,89,81,103,18,51,4,7,74,7,4
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Verzorgingshuis De Tien Gemeenten,0439::SB5,1442 AA,1216,602,23,11,1,0,0,586,51,0,0,0,1,0,0,637,66,83,86,107,101,28,51,11,10,38,9,12
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs 't Carrousel,0439::SB6,1442 PZ,1820,608,22,6,0,2,0,586,48,0,0,2,0,0,0,634,77,52,109,59,120,25,58,13,20,53,17,5
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Bets Frijlingschool,0439::SB7,1442 EC,1303,453,15,7,0,2,0,452,25,0,0,0,2,0,0,477,63,43,73,44,88,21,53,4,9,38,9,8
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Zorgcirkel, locatie Novawhere",0439::SB8,1444 HT,1109,518,18,4,0,0,0,498,42,0,0,0,0,0,0,540,61,61,70,114,78,21,46,15,11,20,9,12
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau De Zorgcirkel, Jaap van Praag",0439::SB9,1444 TA,1675,700,18,6,0,0,0,681,46,0,3,0,3,0,0,727,80,101,115,112,113,18,71,10,8,53,11,8
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkcetrum De Inval,0439::SB10,1444 HV,1945,704,7,9,1,0,0,671,48,0,0,1,0,0,0,719,113,84,114,85,123,26,47,11,6,71,20,4
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Lijn 5 (oude montessorischool),0439::SB11,1444 GE,1350,563,19,0,0,0,0,520,62,0,0,0,0,0,0,582,81,80,57,99,85,36,35,10,19,44,10,7
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkplein Where,0439::SB12,1443 BM,1399,876,11,27,0,1,0,839,76,0,0,0,1,0,0,915,97,106,107,93,165,28,92,10,10,122,34,12
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Prinsenstichting, loc.Rudolf Garrel",0439::SB13,1443 LH,1321,369,7,4,0,0,0,347,33,0,0,0,0,0,0,380,48,40,62,52,67,9,41,5,7,29,5,4
Hollands Noorderkwartier,Purmerend,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Obs Wheermolen,0439::SB14,1443 WT,1287,536,3,9,0,0,0,502,46,0,0,0,0,0,0,548,90,64,89,48,108,11,35,3,16,46,24,2
