contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Gemeentehuis,0448::SB1,,1852,921,17,4,0,0,10,843,89,0,0,0,0,0,0,942,76,98,118,81,427,40,41,2,11,8,16,3
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau PCBS de Fontein,0448::SB2,,2331,956,19,2,0,0,0,870,107,0,0,0,0,0,0,977,53,107,80,67,547,36,27,6,3,19,9,2
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Verzorgingshuis De Gollards,0448::SB3,,1542,961,10,3,0,0,2,900,72,0,0,0,0,0,0,974,67,106,98,47,539,35,21,5,7,17,15,4
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Het Eierlandsche Huis,0448::SB4,,654,368,11,0,0,1,6,340,32,0,0,1,0,0,0,378,22,41,26,60,173,18,8,0,4,3,10,3
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Verenigingshuis Bethel,0448::SB5,,317,190,1,3,0,0,0,180,14,0,0,0,0,0,0,194,12,16,7,17,123,5,3,1,0,4,2,0
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Dorpshuis De Waldhorn,0448::SB6,,591,397,3,3,0,0,2,363,38,0,0,0,0,0,0,403,38,27,33,26,246,3,7,2,1,6,8,0
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Dorpshuis De Hof,0448::SB7,,1075,491,7,4,0,0,2,442,58,0,0,0,0,0,0,502,24,60,41,87,227,15,14,3,2,9,6,3
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Dorpshuis De Bijenkorf,0448::SB8,,1015,551,9,3,0,0,0,505,58,0,0,0,0,0,0,563,32,55,48,29,263,52,13,2,6,9,41,1
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Dorpshuis 't Skiltje,0448::SB9,,1044,459,9,2,0,0,0,410,60,0,0,0,0,0,0,470,32,62,40,57,221,14,15,0,1,11,4,2
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Dorpshuis De Wielewaal,0448::SB10,,318,205,2,0,0,0,0,184,23,0,0,0,0,0,0,207,17,15,17,28,109,11,6,0,1,1,0,0
Hollands Noorderkwartier,Texel,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau TESO wachtlokaal,0448::SB11,,269,179,4,2,0,0,0,166,19,0,0,0,0,0,0,185,26,5,9,11,109,2,3,3,2,3,2,4
