contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Gemeentehuis Alblasserdam,0482::SB1,2950 AA,1504,849,16,4,0,0,0,753,116,0,0,0,0,0,0,869,126,50,74,46,59,148,122,129,32,29,4,30
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Openbare Bibliotheek,0482::SB2,2951 CB,1173,673,15,3,0,0,0,605,86,0,0,0,0,0,0,691,92,43,73,50,37,142,60,93,19,30,2,32
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau P.C.B.S. De Schalm,0482::SB3,2951 GL,1372,650,7,2,0,1,0,554,106,0,0,0,1,0,0,660,61,32,49,19,37,195,54,143,22,26,1,11
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau de Alblashof,0482::SB4,2951 XR,1443,918,11,3,0,1,0,820,113,0,0,0,1,0,0,933,133,39,74,41,45,281,54,148,24,40,7,32
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Sportcentrum Blokweer,0482::SB5,2951 HL,1572,715,7,3,0,0,0,641,84,0,0,0,0,0,0,725,104,56,86,37,40,107,77,109,22,44,7,26
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau P.C.O. De Loopplank,0482::SB6,2951 CS,1504,721,13,3,0,0,0,667,70,0,0,0,0,0,0,737,98,40,86,39,50,133,45,127,27,30,6,40
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau PCBS De Boeg,0482::SB7,2951 BS,1458,559,2,6,0,0,0,487,80,0,0,0,0,0,0,567,62,36,77,16,41,134,23,83,13,35,8,31
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau O.B.S. 't Nokkenwiel,0482::SB8,2953 BA,1397,732,9,1,0,0,0,650,94,0,2,0,2,0,0,744,94,64,112,49,54,95,87,70,33,43,4,27
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau MFC Maasplein,0482::SB9,2953 CH,1326,606,7,3,0,0,0,528,88,0,0,0,0,0,0,616,79,62,56,23,43,149,24,93,13,37,3,24
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau School met de Bijbel ""Het Kompas""",0482::SB10,2953 XM,1016,583,8,5,0,0,0,498,98,0,0,0,0,0,0,596,49,47,38,19,39,163,45,118,14,23,3,25
Rivierenland,Alblasserdam,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Sportpark Molenzicht, CKC Kinderdij",0482::SB11,,1372,442,9,6,0,0,0,401,56,0,0,0,0,0,0,457,57,46,59,16,19,79,41,76,10,22,6,11
