contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Werken aan Water,VVD,Algemene Waterschapspartij,Tilburgse Volkspartij (TVP) & Ouderen Nu,50PLUS
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 1 - Gemeentehuis Geldrop,1771::SB1,,1688,905,38,7,1,0,0,863,88,0,0,0,1,0,0,951,214,247,115,77,124,40,11,77
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 2 - Basisschool Dommeldal,1771::SB2,,1358,577,14,4,0,0,0,532,63,0,0,0,0,0,0,595,153,113,104,54,76,28,3,46
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 3 - Nuts Basisschool Beneden Beekloop,1771::SB3,,1604,575,20,0,0,0,0,541,54,0,0,0,0,0,0,595,196,62,113,54,90,25,1,34
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 4 - Basisschool St. Jozef,1771::SB4,,1539,683,30,12,0,0,0,640,85,0,0,0,0,0,0,725,146,119,121,46,137,36,7,71
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 5 - Gemeenschapshuis Zesgehuchten,1771::SB5,,1493,749,29,6,2,0,0,734,52,0,0,0,2,0,0,786,209,165,124,63,88,23,6,71
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 6 - Basisschool de Ganzebloem,1771::SB6,,1357,641,33,1,0,0,0,587,88,0,0,0,0,0,0,675,141,121,96,56,137,28,10,52
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 7 - Basisschool de Ganzebloem,1771::SB7,,1341,506,25,1,0,0,0,473,59,0,0,0,0,0,0,532,137,77,83,56,91,31,2,29
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 8 - Zorgcentrum Akert,1771::SB8,,1727,692,22,6,0,0,0,652,68,0,0,0,0,0,0,720,172,176,84,73,66,36,9,76
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 9 - Wijkcentrum De Dreef,1771::SB9,,1507,624,17,2,0,1,1,588,55,0,0,0,1,0,0,644,164,96,109,66,45,29,10,105
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 10 - Nutsbasisschool de Regenboog,1771::SB10,,1497,535,18,7,0,0,0,522,38,0,0,0,0,0,0,560,163,80,83,70,52,35,3,49
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 11 - Maison St. Cyr,1771::SB11,,1401,442,12,4,0,0,0,436,22,0,0,0,0,0,0,458,131,66,59,48,41,18,7,72
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 12 - Stichting het Oranjeplein,1771::SB12,,1445,583,16,4,0,0,0,556,47,0,0,0,0,0,0,603,137,110,94,50,98,29,7,58
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 13 - DvO St-Jozefplein,1771::SB13,,1491,415,21,3,0,0,0,406,33,0,0,0,0,0,0,439,104,57,68,50,34,24,3,75
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 14 - DvO Kettingstraat,1771::SB14,,1855,562,22,3,0,0,0,531,56,0,0,0,0,0,0,587,120,100,72,64,94,36,8,68
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 15 - Basisschool 't Vijfblad,1771::SB15,,1614,489,16,4,0,0,0,471,38,0,0,0,0,0,0,509,139,85,51,66,31,35,9,73
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 16 - Korein Kinderplein Wersakker,1771::SB16,,1740,569,27,8,0,0,0,554,50,0,0,0,0,0,0,604,136,97,81,26,143,31,8,47
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 17 - Bibliotheek Mierlo,1771::SB17,,541,385,23,8,0,1,0,372,45,0,0,0,1,0,0,417,97,103,38,12,87,7,1,40
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 18 - Jongerencentrum 't Loesje,1771::SB18,,10,19,0,0,0,0,0,15,4,0,0,0,0,0,0,19,5,1,2,0,7,2,0,2
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 19 - Basisschool St. Lucia,1771::SB19,,81,23,0,0,0,0,0,21,2,0,0,0,0,0,0,23,5,4,1,2,7,1,0,3
De Dommel,Geldrop-Mierlo,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau 20 - Gemeenschapshuis 't Patronaat,1771::SB20,,898,514,15,4,0,0,0,475,58,0,0,0,0,0,0,533,121,130,47,37,106,21,3,49
