contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Julianakerk,1525::SB1,2171 CZ,1969,902,15,8,0,0,0,833,92,0,0,0,0,0,0,925,249,228,108,83,88,37,52,10,47
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gemeentekantoor Teylingen,1525::SB2,2171 CS,2241,1302,31,5,0,0,0,1200,138,0,0,0,0,0,0,1338,341,430,125,100,111,53,69,11,62
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Openb. Basisschool ""Het Bolwerk""",1525::SB3,2172 HD,2180,1177,14,4,0,0,0,1055,140,0,0,0,0,0,0,1195,341,364,101,107,100,32,57,5,70
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau RK Basisschool ""De Springplank""",1525::SB4,2172 EA,1742,836,18,2,0,0,3,793,60,0,0,0,0,0,0,856,201,206,91,93,95,34,64,9,43
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Zorggroep Marente loc. Bernardus,1525::SB5,2171 AV,2132,909,21,6,0,2,1,847,90,0,0,0,2,0,0,938,233,204,99,118,81,43,59,9,63
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau P.C. Basisschool ""De Rank""",1525::SB6,2171 MA,2025,862,13,1,0,0,0,808,68,0,0,0,0,0,0,876,175,232,112,96,101,24,73,3,46
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau McDonald's,1525::SB7,2171 KW,0,66,2,0,0,0,0,60,8,0,0,0,0,0,0,68,11,23,7,5,4,9,4,2,1
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Soc. Cult. Centrum ""Het Trefpunt""",1525::SB9,2361 ET,1717,953,4,14,0,0,0,876,95,0,0,0,0,0,0,971,330,228,121,70,57,25,78,3,41
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau RK Basisschool ""De Waaier""",1525::SB10,2361 GM,2109,1001,12,2,0,1,0,923,91,0,0,1,0,0,0,1014,331,211,135,93,70,32,75,15,39
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Het Butterhuis,1525::SB12,2362 AE,168,97,1,1,0,0,0,89,10,0,0,0,0,0,0,99,58,9,8,6,4,5,5,0,2
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Bestuurscentrum Teylingen,1525::SB14,2215 MA,2527,1001,27,4,0,0,0,915,117,0,0,0,0,0,0,1032,189,290,126,102,114,53,74,8,45
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau De Roef (bij St. Bartholomeuskerk),1525::SB15,2215 KE,1940,972,14,4,0,0,0,885,105,0,0,0,0,0,0,990,270,252,102,84,81,48,53,7,75
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Jeugdcentrum ""De Spelewey""",1525::SB16,2215 AB,1850,792,17,7,0,1,0,738,77,0,0,1,0,0,0,815,203,170,99,77,73,54,50,10,56
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Jongerencentrum @hok,1525::SB17,2215 KZ,1028,443,6,0,0,0,0,405,44,0,0,0,0,0,0,449,164,136,37,13,27,16,27,2,21
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau RK Basisschool ""Emmaus""",1525::SB18,2215 BG,2114,939,4,13,0,0,0,850,106,0,0,0,0,0,0,956,214,254,100,82,111,49,79,10,40
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Cluster ""Hoogh Teylingen""",1525::SB19,2215 SZ,1998,873,16,9,0,0,0,786,112,0,0,0,0,0,0,898,152,306,102,100,70,49,57,10,27
Rijnland,Teylingen,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Mobiel stembureau,1525::SB20,,0,456,15,1,0,0,0,421,51,0,0,0,0,0,0,472,129,105,48,52,40,27,34,5,16
