contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Raadhuis, Dr. Langeveldplein 30",0610::SB1,3361 HE,1217,533,1,2,0,0,0,449,87,0,0,0,0,0,0,536,72,26,39,50,30,135,45,78,14,24,4,16
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau De Reling, Industrieweg 13",0610::SB2,3361 HJ,1100,462,3,5,0,0,0,400,70,0,0,0,0,0,0,470,54,35,28,50,18,124,39,72,7,18,3,14
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau ASVZ (Merwebolder), Touwbaan 1",0610::SB3,3363 WB,2533,665,1,8,0,0,0,558,116,0,0,0,0,0,0,674,103,49,34,41,37,143,79,85,23,48,5,18
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau School De Sprong, Elzenhof 124",0610::SB4,3363 HE,798,551,8,3,0,0,0,498,64,0,0,0,0,0,0,562,57,59,60,42,30,117,41,81,12,25,4,23
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau School Anne de Vries, Deltalaan 200",0610::SB5,3363 AH,961,568,12,3,0,0,0,504,79,0,0,0,0,0,0,583,99,60,42,44,22,116,46,80,20,25,2,12
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Huize Overslydrecht, Scheldelaan 3",0610::SB6,3363 CK,1381,866,7,3,0,0,2,755,118,0,0,1,0,1,0,875,127,60,77,74,44,257,39,96,16,40,5,31
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau BSO Pluk, Maaslaan 10",0610::SB7,3363 CJ,976,317,4,2,0,0,0,263,60,0,0,0,0,0,0,323,51,18,18,20,11,105,17,40,5,19,3,10
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Henri Dunantschool, Kerkstraat 15",0610::SB8,3361 BP,1384,684,7,4,0,0,0,599,96,0,0,0,0,0,0,695,91,74,52,64,20,167,53,93,11,33,4,22
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Willem-Alexander, Valkweg 2",0610::SB9,3362 GH,1084,614,12,3,0,0,1,548,80,0,0,0,0,0,0,629,103,47,65,78,31,76,68,79,19,33,3,12
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Trimclubgebouw ABC, Thorbeckelaan 102",0610::SB10,3362 BV,982,523,8,3,0,0,0,470,64,0,0,0,0,0,0,534,74,40,57,51,16,131,28,55,5,42,3,21
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau De Stoeprand, ingang P.C. Hooftlaan",0610::SB11,3361 CH,871,655,4,0,0,0,0,568,91,0,0,0,0,0,0,659,134,50,50,58,38,146,58,66,17,17,4,17
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Zorgcentrum Parkzicht, Lijsterweg 27",0610::SB12,3362 BB,1891,800,14,5,0,0,0,729,90,0,0,0,0,0,0,819,136,65,74,64,44,196,40,95,19,20,9,38
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Tuinfluiterflat, ingang Kievitlaan",0610::SB13,,1416,746,6,4,0,0,0,651,105,0,0,0,0,0,0,756,103,81,53,47,22,225,63,78,12,35,3,24
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Willem-Alexanderschool, Prof v.d. Waalslaan 2",0610::SB14,3362 SP,1485,600,4,0,0,0,0,520,84,0,0,0,0,0,0,604,102,47,37,51,27,142,70,80,11,11,5,17
Rivierenland,Sliedrecht,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,"Stembureau Hof van Sliedrecht, Lijsterweg 31",0610::SB15,3362 BB,1288,449,10,2,0,0,3,406,52,0,0,0,0,0,0,461,74,42,51,32,16,65,54,58,8,31,0,18
