contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),Werken aan Water,VVD,Algemene Waterschapspartij,Tilburgse Volkspartij (TVP) & Ouderen Nu,50PLUS
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zorgcentrum De Beemden,0845::SB1,5271 BH,1588,620,20,3,0,0,0,585,58,0,0,0,0,0,0,643,135,251,84,15,54,30,3,48
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Zorgcentrum Nieuw Beekvliet,0845::SB2,5272 RZ,1425,639,15,4,0,0,0,592,66,0,0,0,0,0,0,658,142,207,69,27,110,23,11,50
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Party's & Meetings Absoluut,0845::SB3,5271 AL,1594,673,22,5,0,0,0,631,69,0,0,0,0,0,0,700,201,189,83,27,91,26,6,50
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Gemeentehuis,0845::SB4,5271 GC,2152,963,36,2,0,0,0,910,91,0,0,0,0,0,0,1001,251,314,120,31,138,29,2,78
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Sporthal Theereheide,0845::SB6,5271 RR,1368,758,33,5,0,0,0,699,97,0,0,0,0,0,0,796,199,240,67,34,162,20,4,32
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Dorpshuis De Kei,0845::SB7,5291 AB,1743,726,8,9,0,0,0,641,102,0,0,0,0,0,0,743,220,228,72,27,102,24,3,50
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool De Wegwijzer,0845::SB8,5271 XR,1971,672,14,9,0,0,0,639,56,0,0,0,0,0,0,695,196,190,79,37,91,22,6,51
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Litserborg,0845::SB10,5275 BV,2488,1011,33,6,0,3,0,941,112,0,0,0,3,0,0,1053,292,325,95,51,120,43,7,78
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Vivent Berlerode,0845::SB11,5258 HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Basisschool Theresia,0845::SB12,5258 AG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau Den Durpsherd,0845::SB14,5258 KB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Dommel,Sint-Michielsgestel,AB2015_DeDommel,Algemeen bestuur van het waterschap De Dommel 2015,,De Dommel,2015-03-18,Stembureau De Moerkoal,0845::SB15,5258 LE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
