contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Algemene Waterschapspartij,ChristenUnie-SGP,Partij voor de Dieren,Partij voor Mens en Spirit (MenS),50PLUS
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Gemeentehuis,0579::SB1,2342 AN,1512,1004,29,9,0,1,0,934,109,0,0,0,1,0,0,1043,200,295,185,122,85,43,62,3,9
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Zorgcentrum ""van Wijckerslooth""",0579::SB2,2341 DB,1364,742,24,5,0,0,1,691,79,0,0,0,0,0,0,771,195,230,110,68,53,23,39,1,23
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Recreatiezaal Trompenburg,0579::SB3,2341 TJ,1476,807,15,5,0,0,0,741,86,0,0,0,0,0,0,827,160,232,145,92,45,46,66,5,16
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Hofdijckschool,0579::SB4,2341 SE,896,641,12,4,0,0,0,572,85,0,0,0,0,0,0,657,104,218,130,61,50,23,44,2,9
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,"Stembureau Jenaplanschool ""De Kring""",0579::SB5,2343 SR,1172,778,24,5,0,0,0,736,71,0,0,0,0,0,0,807,132,210,159,107,55,32,58,6,19
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Dorpscentrum Lijtweg,0579::SB6,2341 HA,1528,1015,20,9,0,0,0,954,90,0,0,0,0,0,0,1044,210,242,159,138,69,67,75,7,48
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Brandweerkazerne,0579::SB7,2343 BB,1573,784,11,3,2,0,0,737,59,0,0,2,0,0,0,796,165,146,132,98,53,47,91,10,42
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Basisschool Het Dok,0579::SB8,2342 BT,1353,436,17,5,0,0,0,415,43,0,0,0,0,0,0,458,89,76,60,53,49,42,39,8,20
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau woonlocatie Tilly Koenen,0579::SB9,2343 PG,1127,600,19,3,1,0,0,562,59,0,0,1,0,0,0,621,127,96,109,80,55,38,64,6,25
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau recreatiezaal Boerhaaveplein,0579::SB10,2343 LW,1258,666,28,1,0,0,0,645,50,0,0,0,0,0,0,695,126,110,119,96,69,44,62,5,35
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Daltonschool Oegstgeest,0579::SB11,2341 BK,1016,649,12,1,0,1,0,590,73,0,0,0,1,0,0,663,113,142,139,84,50,31,58,7,25
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Verenigingsgebouw Attila,0579::SB12,2343 MA,1412,703,17,4,0,0,0,657,67,0,0,0,0,0,0,724,141,177,107,81,53,31,77,5,31
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau BSO de Vrije Vogels,0579::SB13,2341 PM,1048,646,18,9,0,0,0,604,69,0,0,0,0,0,0,673,85,166,141,102,56,26,55,5,10
Rijnland,Oegstgeest,AB2015_Rijnland,Algemeen bestuur van het hoogheemraadschap van Rijnland 2015,,Rijnland,2015-03-18,Stembureau Wellantcollege,0579::SB14,2341 KD,1121,491,14,3,0,0,0,438,70,0,0,0,0,0,0,508,79,174,72,75,29,12,36,4,10
