contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voormalige raadzaal,1705::SB10,6851 BM,1860,952,4,4,0,0,0,869,91,0,0,0,0,0,960,172,128,87,68,64,75,22,3,74,28,56,7,164,3,1
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau RijnWaal zorggroep loc Sancta Maria,1705::SB11,6851 BW,857,477,4,0,0,0,0,447,34,0,0,0,0,0,481,93,79,47,40,20,48,5,0,37,17,24,4,63,0,0
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool De Abacus,1705::SB12,6851 LT,2093,1217,6,7,0,0,1,1095,134,0,0,0,0,0,1230,169,113,139,113,107,107,24,0,113,50,50,15,206,9,2
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Valom,1705::SB13,6851 DH,3144,1733,5,3,0,0,0,1557,184,0,0,0,0,0,1741,390,215,169,106,135,144,18,6,110,45,63,19,313,0,0
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeenschapshuis Huissen-Zand,1705::SB15,6851 GL,1258,580,4,0,0,0,0,510,74,0,0,0,0,0,584,110,95,41,46,27,50,6,0,42,9,31,8,111,2,2
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Med. Centr. Loovelden,1705::SB16,6852 RL,3016,1381,2,7,0,0,0,1243,147,0,0,0,0,0,1390,319,106,141,89,66,115,24,2,142,56,48,21,243,8,1
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sport- en Ontmoetingscentrum De Brink,1705::SB17,6852 DW,2058,1859,0,5,0,0,0,1648,216,0,0,0,0,0,1864,267,116,150,168,131,203,50,5,248,98,88,35,294,4,2
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau IKC 't Holthuus,1705::SB19,6852 EG,827,360,1,0,0,0,0,326,35,0,0,0,0,0,361,52,13,37,24,21,46,10,0,73,25,6,6,47,0,0
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Theaterkerk Bemmel,1705::SB20,6681 AE,2566,1379,2,3,0,0,0,1382,2,0,0,0,0,0,1384,232,160,142,152,67,145,20,7,173,34,54,7,185,1,0
Arnhem,Lingewaard,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Cultureel Centrum de Kinkel,1705::SB21,6681 AK,2904,1855,0,0,0,0,2,1644,209,0,0,0,0,0,1855,386,191,189,165,77,153,49,0,202,55,79,16,287,4,2
