contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Duinhage Florence,0518::SB101,2566 AW,842,781,0,6,0,8,2,703,74,0,8,0,8,0,779,151,38,95,68,66,24,2,23,81,74,36,2,0,1,116,4
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dalton Den Haag,0518::SB102,2555 GA,1299,989,0,7,0,1,0,895,100,0,1,0,0,0,995,210,37,124,44,86,30,0,34,159,80,36,0,1,2,142,4
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Inspecteur S. de Vriesschool,0518::SB103,2555 MA,950,522,1,10,0,0,0,478,55,0,0,0,0,0,533,81,52,31,33,43,23,3,21,41,34,39,4,4,0,108,5
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Haags Centrum voor Onderwijsbegeleiding,0518::SB104,2554 EM,542,531,0,3,0,0,0,477,57,0,0,0,0,0,534,150,38,36,38,30,4,1,16,40,36,25,0,0,2,113,2
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijk- en dienstencentrum De Wiekslag,0518::SB105,2553 GR,998,1119,2,6,0,13,0,1042,98,0,0,13,0,0,1140,139,111,77,84,94,50,6,37,76,63,81,2,1,1,288,9
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau WoonZorgPark Loosduinen,0518::SB106,2552 BR,2611,1490,4,3,0,1,1,1344,151,0,1,0,0,0,1496,159,232,59,138,115,71,20,55,109,94,93,11,3,2,323,6
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Parnassia,0518::SB107,2553 RH,654,477,2,1,0,0,0,432,48,0,0,0,0,0,480,98,33,43,41,44,19,10,32,54,35,12,4,0,0,52,0
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau HFCC Racing,0518::SB110,2544 EK,1649,334,1,6,0,4,0,298,47,0,0,4,0,0,345,53,36,20,14,19,13,1,7,16,22,20,4,4,1,102,2
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Parnassiagroep/Reakt,0518::SB111,2544 EZ,474,152,0,4,0,0,0,139,17,0,0,0,0,0,156,22,11,7,3,15,15,0,8,20,7,10,4,0,0,29,1
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Koos Meindertsschool,0518::SB112,2552 HW,1323,551,1,2,0,0,0,483,70,0,1,0,1,0,553,76,57,29,30,38,19,4,27,42,27,33,11,5,3,144,6
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Koos Meindertsschool,0518::SB113,2552 HW,930,677,2,3,0,0,1,618,67,0,0,4,0,4,686,76,92,39,34,68,28,1,19,59,36,41,7,7,1,166,3
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau WZH Nieuw Berkendael,0518::SB114,2552 TX,1738,695,3,7,0,1,0,640,64,0,1,0,0,0,704,85,102,28,44,61,29,10,17,49,30,44,12,2,3,174,5
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Florence Woonzorgcentrum Houthaghe,0518::SB117,2552 SB,1849,1024,5,8,0,0,1,937,99,0,0,0,0,0,1037,110,140,67,61,82,60,7,34,71,57,91,33,2,3,200,6
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verpleeghuis Houtwijk,0518::SB118,2552 ZV,1233,874,0,4,0,0,0,787,91,0,0,0,0,0,878,127,60,72,87,105,39,5,28,116,43,43,11,0,4,129,5
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Tuincentrum Onings,0518::SB122,2555 JL,1834,1122,1,5,0,0,0,1023,106,1,0,0,0,0,1129,207,69,107,65,97,45,3,39,142,94,55,9,4,1,176,9
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum De Geest,0518::SB125,2551 ZC,1553,696,2,4,0,3,0,622,77,0,3,0,0,0,699,55,112,32,31,56,58,6,25,47,38,55,9,3,1,166,2
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Florence WZC Wijndaelercentrum,0518::SB126,2551 GM,1350,733,4,2,0,0,0,672,60,0,7,0,0,0,732,112,84,34,66,58,22,1,22,54,55,53,3,1,4,160,4
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Cardia Woonzorgcentrum Tabitha,0518::SB127,2555 KZ,1394,1109,5,6,0,3,0,1034,83,0,3,0,0,0,1117,203,92,70,109,92,49,14,42,84,63,55,1,0,3,221,11
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Eerste Nederlandse Montessori School,0518::SB130,2566 DA,1683,1042,3,10,0,1,0,927,127,0,1,0,0,0,1054,373,27,150,73,65,14,9,37,113,60,15,1,1,1,99,4
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Serviceflat Dekkershaghe,0518::SB131,2551 GA,832,652,2,6,0,0,0,614,46,0,0,0,0,0,660,121,62,52,56,56,23,3,16,41,53,30,7,0,1,128,3
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Centrum Bokkefort,0518::SB132,2552 KW,571,573,1,4,0,0,0,513,63,0,2,0,0,2,576,44,63,23,23,59,22,2,18,54,43,37,55,4,2,120,4
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Middin AC Waldeck,0518::SB134,2551 WK,2080,567,1,4,0,0,0,517,55,0,0,0,0,0,572,50,85,35,29,55,28,1,17,47,34,39,10,1,1,130,5
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum Het Eiland,0518::SB136,2553 VK,2038,775,4,4,0,0,0,722,61,0,0,0,0,0,783,64,144,33,50,53,56,0,24,56,39,51,9,2,2,188,4
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau HV & CV Quick,0518::SB138,2566 BZ,676,288,0,0,0,0,0,247,41,0,0,0,0,0,288,107,10,34,13,19,4,1,2,28,15,8,2,0,0,44,1
's-Gravenhage,'s-Gravenhage,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Scoutinggroep Ferguson,0518::SB139,2555 NB,842,457,1,0,0,0,0,418,42,0,0,2,2,0,460,103,15,61,27,38,15,1,14,55,37,15,0,1,0,74,1
