contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zalencentrum het Verlaat,1959::SB1,4286 DB,1656,1122,1,0,0,0,1,995,127,0,0,0,0,0,1123,126,411,35,51,49,25,50,16,18,173,33,0,125,0,7,3
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau De Almhof, NH-kerk",1959::SB2,4286 BB,1257,606,0,2,0,0,0,528,80,0,0,0,0,0,608,43,224,20,27,11,17,20,1,25,145,11,0,56,0,4,2
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Hervormd Centrum De Ark,1959::SB3,4281 LH,1030,652,1,1,0,0,0,576,78,0,0,0,0,0,654,34,189,29,35,15,19,20,9,13,207,6,0,73,0,2,1
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Zorgplein Maaswaarden, De Notenhoff, Andel",1959::SB4,4281 PN,827,436,1,0,0,0,0,398,39,0,0,0,0,0,437,34,166,5,25,5,7,11,0,5,124,5,0,47,0,1,1
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gerefomeerde Kerk De Hoeksteen,1959::SB5,4271 AN,885,434,1,1,0,0,0,391,45,0,0,0,0,0,436,67,115,16,44,11,18,15,6,5,55,15,2,61,0,3,1
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Dussenaar,1959::SB6,4271 AX,1059,615,1,1,0,0,1,537,79,0,0,0,0,0,617,77,158,27,64,24,30,28,13,23,40,21,1,106,1,1,1
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis Eethen,1959::SB7,4266 ER,932,530,0,1,0,0,0,484,47,0,0,0,0,0,531,61,115,34,45,14,23,11,19,24,87,13,3,79,0,1,1
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis Genderen,1959::SB8,4265 JG,1342,834,3,5,0,0,0,748,94,0,0,0,0,0,842,88,287,30,64,21,16,22,6,24,155,19,0,96,0,5,1
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Sportcafé de Jager, Giessen",1959::SB9,4283 GR,1220,716,2,0,0,0,0,637,81,0,0,0,0,0,718,44,220,29,57,12,24,23,8,11,177,12,3,95,0,1,0
Tilburg,Altena,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Steunpunt Den Dotter,1959::SB10,4273 CG,1613,695,2,4,0,0,0,636,64,0,1,0,0,0,700,82,121,49,87,23,46,27,26,23,23,34,4,129,3,16,2
