contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gemeentehuis,0384::SB1,1111 ZB,2216,1395,2,12,0,4,1,1286,126,0,0,4,0,0,1413,163,133,142,67,67,62,303,86,59,7,6,18,212,30,40
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum De Diem,0384::SB3,1111 AM,1179,770,2,0,0,0,0,722,50,0,0,0,0,0,772,107,90,79,32,36,32,157,49,28,8,8,17,108,0,19
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sociaal Cult. Centrum De Schakel,0384::SB4,1111 CC,1038,617,3,2,0,0,0,572,49,0,1,0,1,0,621,56,57,78,25,31,33,109,53,25,10,0,9,112,3,16
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Portocabine NS-station Diemen,0384::SB5,1111 LZ,1804,1009,1,5,0,0,1,932,82,0,0,0,0,0,1015,103,98,103,53,54,51,222,67,31,9,10,10,151,22,25
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sporthal Diemen,0384::SB6,1111 ET,2152,1010,2,6,0,0,0,900,118,0,0,0,0,0,1018,159,129,93,49,34,34,238,66,19,4,5,15,113,33,19
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Brede School Noorderbreedte,0384::SB7,1111 WD,1756,1202,1,1,0,0,0,1075,129,0,0,0,0,0,1204,181,118,136,52,48,76,224,75,42,6,6,12,169,34,23
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum Noord,0384::SB8,1113 HM,3375,1556,5,5,0,1,1,1424,142,0,0,1,0,0,1567,255,106,176,110,68,68,210,59,78,21,6,13,317,43,26
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum Berkenstede,0384::SB10,1112 CL,1293,633,5,1,0,0,0,588,51,0,0,0,0,0,639,55,39,92,52,69,32,76,42,38,10,0,4,95,13,16
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sportcentrum Duran,0384::SB11,1112 BE,2086,1021,1,2,0,3,0,926,101,0,0,3,0,0,1027,83,74,130,79,52,22,176,71,43,4,8,23,173,45,38
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Keet Boschplaat,0384::SB14,1112 KA,647,416,0,0,0,0,0,386,30,0,0,0,0,0,416,40,51,39,37,12,11,67,31,9,6,1,10,76,6,20
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Huis van de Buurt 't Kruidvat,0384::SB23,1112 BB,2339,610,2,2,0,0,0,558,56,0,0,0,0,0,614,51,52,73,34,29,27,113,36,36,5,1,7,93,10,43
Haarlem,Diemen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau locatie Greystar (Campus Diemen),0384::SB28,1112 XC,3496,771,3,0,0,1,0,736,37,0,1,0,0,0,773,85,112,73,18,33,19,216,52,11,0,5,17,100,12,18
