contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stadskantoor,0385::SB1,1132 KN,2505,1664,3,7,0,0,2,1422,253,3,0,3,0,0,1677,86,20,28,183,22,334,44,29,35,10,1,7,859,1,5
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Basisschool De Spinmolen,0385::SB2,1132 AB,2452,1580,2,1,0,8,0,1358,233,0,0,8,0,0,1591,84,21,20,172,17,298,31,30,26,9,0,13,841,2,16
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Basisschool De Springplank,0385::SB3,1132 BR,2451,1646,3,4,0,0,1,1343,309,0,0,0,0,0,1653,84,24,36,146,16,270,29,16,21,4,0,12,986,0,2
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Clubcorner FC Volendam,0385::SB5,1131 BK,1998,1382,4,3,0,0,0,1206,183,0,0,0,0,0,1389,76,12,27,162,23,266,37,28,10,14,0,9,702,2,14
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Koninklijke Vereniging Sint Jozef,0385::SB6,1131 DX,1557,991,3,1,0,0,0,884,111,0,0,0,0,0,995,53,7,23,102,29,184,42,21,10,10,0,6,496,0,8
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Zorgcentrum St Nicolaashof,0385::SB7,1131 GT,1637,868,1,15,0,0,0,773,111,0,0,0,0,0,884,40,15,12,107,9,227,29,15,18,9,0,2,377,0,8
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau St. Petrusbasisschool,0385::SB8,1131 KX,1696,1424,2,3,0,0,0,1193,236,0,0,0,0,0,1429,89,24,17,147,13,263,15,14,16,8,0,4,804,1,9
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Tennisvereniging Dijkzicht,0385::SB9,1131 RC,1565,1072,3,2,0,0,0,897,180,0,0,0,0,0,1077,65,18,16,131,11,168,19,15,9,6,1,6,594,0,13
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau OBS De Piramide,0385::SB10,1135 JE,1569,820,3,5,0,0,0,750,78,0,0,0,0,0,828,85,27,60,101,59,84,89,37,31,11,4,8,182,24,18
Den Helder,Edam-Volendam,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Bibliotheek Edam,0385::SB11,1135 GP,1476,1045,4,4,0,0,0,949,104,0,0,0,0,0,1053,156,64,79,59,41,120,147,60,37,21,0,12,215,7,27
