contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Het Stadhuis,0392::SB1,2011 RD,802,1241,4,4,0,1,3,1172,75,0,0,1,0,0,1250,160,197,159,32,48,23,311,125,8,7,5,26,114,3,23
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Janskliniek,0392::SB2,2011 RS,1593,962,0,0,0,9,0,898,73,0,0,9,0,0,971,123,123,125,24,45,41,232,104,15,8,0,7,81,3,31
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Frans Loenenhofje,0392::SB3,2011 NW,1636,636,2,0,0,0,0,590,48,0,0,0,0,0,638,88,94,85,11,26,19,138,79,11,4,0,6,51,2,22
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Stadsbibliotheek,0392::SB4,2011 XP,1431,1155,6,2,0,2,3,1078,84,0,0,2,0,0,1165,141,178,141,28,52,27,309,148,17,9,4,16,61,6,18
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Rosenstock Huessy Huis,0392::SB5,2011 CV,1809,1018,2,2,0,0,0,938,84,0,0,0,0,0,1022,116,109,108,37,57,22,278,119,12,4,5,29,104,2,16
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Basisschool De Kring,0392::SB6,2011 KZ,1434,810,2,2,0,0,0,733,81,0,0,0,0,0,814,135,131,97,11,29,37,178,72,13,1,1,15,68,1,21
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oud-Katholieke Kerk H.H. Anna en Maria,0392::SB7,2013 AV,1430,898,2,0,0,1,0,826,75,0,0,1,0,0,901,121,138,140,16,23,33,231,78,9,9,1,11,54,1,33
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Activiteitencentrum Het Zaeltje van Rosehaghe,0392::SB8,2013 DR,711,597,0,1,0,0,0,531,67,0,0,0,0,0,598,74,89,91,4,32,20,136,62,19,9,0,4,36,2,19
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Speeltuin Klarenhof,0392::SB9,2013 PH,1904,923,4,2,7,0,0,847,75,0,7,0,0,0,922,83,93,103,68,46,27,209,87,26,16,3,17,124,3,18
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Badhuis Leidseplein,0392::SB10,2013 PW,1107,770,2,1,0,0,0,722,51,0,0,0,0,0,773,59,101,100,40,40,24,228,68,15,5,1,9,64,8,8
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Trefpunt 't Trionk,0392::SB11,2014 VS,1502,946,3,1,0,5,0,890,65,0,0,5,0,0,955,117,100,108,47,60,59,188,76,33,14,3,24,87,7,23
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Pelgrimkerk,0392::SB12,2014 KB,1269,1029,2,1,0,0,0,948,84,0,0,0,0,0,1032,160,135,111,29,45,57,214,82,29,10,3,27,102,0,25
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Speeltuin Jeugdland,0392::SB13,2014 CN,1732,1109,6,2,0,5,0,1036,86,0,0,5,0,0,1122,135,174,105,45,47,73,282,81,26,7,0,18,90,0,26
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Basisschool De Zuidwester,0392::SB14,2014 EB,935,713,2,0,0,1,0,656,58,0,1,0,0,0,714,90,118,92,20,20,54,140,57,14,10,1,15,61,0,21
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Het Broederhuis,0392::SB15,2032 TC,2013,1175,6,8,2,0,1,1088,102,0,0,2,0,0,1191,117,105,114,100,72,41,207,84,38,14,2,18,211,28,24
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Oosterkerk,0392::SB16,2032 WC,1864,870,0,2,0,0,0,809,63,0,0,0,0,0,872,71,83,93,74,68,38,152,62,29,4,1,18,152,6,19
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Hildebrand/Martin Luther Kingschool,0392::SB17,2032 KA,1998,994,1,2,0,3,1,910,89,0,0,3,0,0,1000,103,98,104,64,69,38,207,71,26,11,3,10,141,16,33
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Gymzaal De Viersprong,0392::SB18,,1259,373,1,1,0,0,0,347,28,0,0,0,0,0,375,24,41,25,26,35,15,52,29,7,1,1,9,74,24,10
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Reinaldahuis,0392::SB19,2033 TA,1353,806,4,9,0,1,0,753,67,0,0,1,0,0,820,65,50,107,71,51,52,90,53,51,18,3,11,123,44,17
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Basisschool De Zuiderpolder (hoofdgebouw),0392::SB20,2033 CE,1397,939,1,3,0,0,0,856,86,0,1,0,1,0,942,94,98,125,85,48,41,109,62,35,10,3,17,167,14,31
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Activiteitencentrum & Regiokantoor DOCK,0392::SB21,2033 TM,1112,440,0,4,0,0,0,396,48,0,0,0,0,0,444,62,30,47,27,21,16,43,31,23,11,7,2,78,23,19
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Sint Bernardusschool,0392::SB22,2033 DE,1335,506,1,1,0,0,0,460,48,0,0,0,0,0,508,30,33,55,55,32,15,98,33,17,5,2,2,100,19,10
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,2033 NH,1577,666,2,3,0,0,0,610,61,0,0,0,0,0,671,59,49,66,60,52,24,122,39,25,2,2,11,132,9,14
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum de Hamelink,0392::SB24,2033 LG,1281,588,1,1,0,0,0,539,52,0,0,1,0,1,591,21,26,68,80,41,17,82,48,34,7,5,12,119,18,10
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Brug,0392::SB25,2031 VG,1240,512,0,0,0,0,0,461,51,0,0,0,0,0,512,75,65,61,31,19,20,94,26,5,3,0,13,86,4,10
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Eerste Christelijke Lyceum (ECL),0392::SB26,2012 KN,1726,1098,3,4,0,11,0,998,118,0,0,11,0,0,1116,204,219,159,10,29,57,205,93,16,6,3,13,58,0,26
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau OBS Bos en Vaart,0392::SB27,2012 HK,2029,1276,2,11,0,2,0,1125,162,0,2,0,0,0,1287,289,262,150,17,18,78,230,79,19,1,0,10,78,5,40
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Provincie Noord-Holland,0392::SB28,2012 HR,743,618,1,1,0,1,0,543,78,0,0,1,0,0,621,109,128,58,14,17,36,113,64,2,2,0,6,54,2,13
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Verpleeghuis Zuiderhout,0392::SB29,2012 PK,1264,975,1,1,0,1,2,857,119,0,0,1,0,0,978,325,182,86,6,11,65,125,43,11,4,0,16,66,0,35
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Spaar en Hout,0392::SB30,2012 CG,1173,748,1,5,0,0,0,676,74,0,4,0,4,0,750,163,131,81,19,12,54,112,56,10,1,0,5,73,0,31
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Hannie Schaftschool,0392::SB31,2012 VE,1016,449,0,3,0,0,1,404,47,0,0,0,0,0,452,48,54,40,23,18,11,115,46,7,3,3,15,53,7,6
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum De Tulp,0392::SB32,2012 XZ,1489,849,3,3,0,0,0,786,69,0,0,0,0,0,855,83,102,117,74,42,29,177,57,12,15,1,13,89,23,15
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Fonteinkerk,0392::SB33,2021 HM,1910,1139,6,2,0,11,0,1058,100,0,0,11,0,0,1158,136,170,138,30,49,47,292,106,12,11,4,15,72,29,28
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Willem van Oranjeschool,0392::SB34,2021 CG,1228,626,3,3,0,0,0,565,67,0,0,0,0,0,632,53,61,66,54,24,34,107,63,18,5,1,3,93,8,36
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum De Fjord,0392::SB35,2021 BN,1801,861,2,3,0,0,3,805,58,0,0,0,0,0,866,84,101,94,44,36,25,209,73,25,11,2,20,98,20,19
Haarlem,Haarlem,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Speeltuinvereniging Elba,0392::SB36,2021 AD,1833,907,1,0,0,1,0,839,68,0,1,0,0,0,907,68,96,105,52,48,29,219,75,21,13,3,18,127,11,22
