contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Van Gogh Kerk,0777::SB1,,1881,895,3,3,2,0,0,814,85,0,2,0,0,0,899,124,145,58,87,60,52,79,57,24,14,45,4,112,17,14,3
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Nieuwe Nobelaer,0777::SB2,,1863,1062,2,2,0,0,0,955,111,0,0,0,0,0,1066,167,128,72,139,61,65,104,50,25,11,38,11,160,22,9,0
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Anbarg, Avoord",0777::SB3,,1952,898,2,2,0,0,0,832,71,1,0,1,0,0,903,136,133,75,102,62,46,70,41,18,10,28,7,134,21,10,5
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Smeltkroes de Keen,0777::SB4,,2122,947,0,4,0,0,0,833,118,0,0,0,0,0,951,224,114,53,61,72,52,70,40,19,6,50,3,156,15,11,1
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Handboogver. Nimrod,0777::SB5,,1739,1133,0,9,0,0,0,1049,93,0,0,0,0,0,1142,178,162,85,125,66,62,89,52,43,9,50,4,167,17,22,2
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkgebouw Ut Praotuis,0777::SB6,,1685,853,1,2,0,0,1,769,86,0,0,0,0,0,856,152,156,64,85,74,41,63,29,25,3,29,4,97,13,15,3
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Scholengemeenschap KSE,0777::SB7,,1701,1044,3,5,0,0,0,938,114,0,0,0,0,0,1052,179,183,67,78,83,89,91,29,31,7,38,9,146,0,13,1
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Kloostergaard, Avoord",0777::SB8,,1732,848,1,3,0,0,0,756,96,0,0,0,0,0,852,135,219,44,50,46,52,59,36,30,3,31,2,113,16,11,1
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Stationsplein,0777::SB9,,1640,457,0,0,0,0,0,406,51,0,0,0,0,0,457,72,68,38,43,30,28,27,23,11,9,14,5,78,7,3,1
Tilburg,Etten-Leur,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Tafeltennishal Tanaka,0777::SB10,,1829,965,3,2,0,0,0,872,98,0,0,0,0,0,970,134,104,74,105,74,80,76,49,32,19,34,11,154,10,8,1
