contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Nieuwe Stadhuis,0301::SB1,7201 DN,982,844,6,0,0,0,0,807,43,0,0,0,0,0,850,86,25,98,61,30,98,17,1,211,110,10,12,78,4,3
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Oude Stadhuis,0301::SB2,7201 DN,915,752,2,1,0,0,0,713,42,0,0,0,0,0,755,107,23,61,52,10,99,24,3,180,110,9,5,64,5,0
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Plein,0301::SB3,7200 AK,1191,415,0,2,0,0,0,389,28,0,0,0,0,0,417,75,38,39,32,13,59,16,2,73,24,14,2,27,1,0
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Bornhof,0301::SB4,7204 TB,1597,906,0,2,0,0,0,852,56,0,0,0,0,0,908,72,66,58,109,62,133,46,8,156,62,41,9,78,1,5
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Waterkracht,0301::SB5,,1312,984,0,4,0,2,0,940,50,0,0,2,0,0,990,42,34,34,149,129,136,22,5,116,67,33,5,109,95,8
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS De Waaier,0301::SB6,,1493,428,6,2,0,2,0,394,44,0,0,2,0,0,438,24,13,12,67,61,40,15,4,41,11,11,1,39,89,0
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Emmanuelkerk,0301::SB7,,1442,650,1,2,0,0,0,616,37,0,0,0,0,0,653,36,24,17,103,73,96,39,1,68,46,22,9,90,20,6
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Anne Flokstraschool,0301::SB8,,1483,727,3,2,0,1,2,681,50,0,0,1,0,0,733,56,26,72,74,27,94,43,1,199,66,15,4,44,5,1
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Lunette,0301::SB9,,713,657,1,1,0,6,1,607,57,0,0,6,0,0,665,90,33,104,38,22,85,28,1,128,58,13,4,49,0,4
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Polbeek,0301::SB10,,1654,1249,6,1,0,0,0,1160,96,0,0,0,0,0,1256,121,100,93,104,52,181,89,9,218,92,37,12,135,4,2
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau St.Elisabeth,0301::SB11,7202 AR,965,574,2,2,0,0,0,532,47,1,0,1,0,0,579,71,26,38,45,25,67,30,1,110,70,14,7,66,0,4
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School Theo Thijssen,0301::SB12,7205 BZ,1933,1150,1,1,0,0,0,1060,92,0,0,0,0,0,1152,89,61,81,122,56,162,49,7,200,103,50,11,150,8,1
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Serviceflat De IJssel,0301::SB13,,1063,557,2,0,0,0,0,534,25,0,0,0,0,0,559,54,40,30,41,28,75,42,6,80,58,33,5,60,4,1
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School De Parel,0301::SB14,,1922,929,2,1,0,6,0,858,68,0,6,0,0,0,926,78,56,74,103,65,112,32,11,133,91,44,13,101,9,7
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Buurthuis De Uitwijk,0301::SB15,,1708,1292,8,3,0,5,0,1300,8,0,0,5,0,0,1308,118,78,67,131,86,184,53,5,183,112,75,16,168,12,4
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Vrije School Zutphen VO,0301::SB16,,1143,553,1,0,1,1,0,521,34,0,0,1,0,0,555,46,28,63,40,25,77,15,4,129,51,9,12,53,1,0
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ziekenhuis Zutphen,0301::SB17,,1706,724,1,2,0,0,1,651,75,0,0,0,0,0,727,132,53,67,54,27,85,36,3,91,48,35,13,74,3,3
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Lea Dasbergschool,0301::SB18,,1577,1137,1,1,0,2,0,1046,91,0,2,0,0,0,1137,138,79,79,90,68,164,62,4,188,79,41,15,123,7,0
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Educatief Centrum De Mene,0301::SB19,,1804,1215,3,2,0,2,100,1122,0,0,0,2,0,0,1222,206,82,128,77,57,146,32,6,198,87,29,21,145,0,1
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau FC Zutphen,0301::SB20,,1537,443,0,1,0,0,1,392,51,0,0,0,0,0,444,111,56,25,17,17,40,18,5,62,28,11,3,44,5,1
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Chr. School Arcade,0301::SB21,,1710,1032,6,0,0,3,0,957,84,0,0,3,0,0,1041,154,118,103,91,30,144,67,11,116,42,45,11,95,1,4
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Isendoorn Oostkaap,0301::SB22,,1051,422,0,1,0,0,0,383,40,0,0,0,0,0,423,49,39,35,42,20,63,33,1,70,30,16,2,20,1,1
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau 't Warnshuus,0301::SB23,,1406,1416,4,4,0,0,2,1309,113,0,0,0,0,0,1424,144,108,99,149,84,185,67,6,194,109,84,19,160,3,5
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zorg-wooncentrum den Bouw,0301::SB24,,1249,894,3,5,0,0,0,845,57,0,0,0,0,0,902,174,99,103,48,19,84,39,3,140,49,36,11,87,0,2
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Nutsgebouw,0301::SB25,,1195,844,0,0,0,1,1,785,57,0,1,0,0,0,843,117,61,92,82,28,77,29,1,163,82,19,12,80,1,0
Arnhem,Zutphen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau ROC Aventus,0301::SB26,,657,374,0,0,0,0,0,341,33,0,0,0,0,0,374,36,18,38,19,18,52,16,2,79,38,3,4,45,5,1
