contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Raadhuis,0882::SB1,6371LA,1392,1236,4,2,0,1,1,1100,140,0,1,0,0,0,1241,120,229,138,71,40,83,75,50,47,176,180,13,14
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgcentrum De Dormig,0882::SB2,6371XN,1085,562,3,1,0,0,0,505,61,0,0,0,0,0,566,79,97,81,52,18,25,36,18,28,59,66,2,1
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Ontmoetingscentrum A gen Bruk,0882::SB3,6371HW,1244,568,2,2,0,0,0,505,67,0,0,0,0,0,572,78,86,53,36,11,32,57,21,25,77,81,7,4
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Parochiezaal Kerkplein,0882::SB11,6372 EZ,1449,829,2,1,0,3,0,747,82,0,3,0,0,0,829,75,158,113,56,44,68,41,41,43,79,101,9,1
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Ontmoetingscentrum A gen Maar,0882::SB12,6372EP,1498,829,1,1,0,0,0,730,102,1,0,1,0,0,832,110,193,97,39,29,57,33,30,21,82,124,12,2
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgcentrum Dr. Calshof,0882::SB22,6372 SP,1828,985,4,4,0,0,0,909,85,0,0,1,0,0,994,102,189,137,56,45,68,62,45,33,73,161,7,7
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau De Oefenbunker,0882::SB23,6371 HX,706,320,0,0,0,1,0,296,23,0,1,0,0,0,319,27,70,50,15,5,21,31,9,14,22,54,2,0
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool Harlekijn,0882::SB30,6372 AC,1413,673,1,3,0,1,0,586,90,0,1,0,0,0,676,42,155,93,44,26,55,26,16,25,62,119,9,1
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau 't Noaberhoes De Wendelwiek,0882::SB32,6372 VV,1681,797,4,7,0,0,0,709,99,0,0,0,0,0,808,62,187,88,56,54,54,68,33,28,45,111,7,4
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Buurthuis de Molt,0882::SB42,6371 EC,1430,691,2,2,0,1,0,600,94,0,1,0,0,0,694,53,148,57,65,41,50,32,36,30,53,119,5,2
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Harmoniezaal SUN-plein,0882::SB101,6373 LG,1548,823,4,4,0,1,0,747,83,0,1,0,0,0,830,54,259,83,29,22,47,55,21,31,108,108,6,0
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Scouting St. Tarcisius,0882::SB111,6373 CW,1482,683,1,3,0,0,0,619,68,0,0,0,0,0,687,50,156,73,57,26,26,39,19,27,95,109,5,1
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Ontmoetingscentrum Oude Heide,0882::SB112,6373 GJ,1950,774,3,3,3,0,0,711,72,0,0,3,0,0,783,88,159,99,35,27,41,31,32,25,122,109,6,0
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool 't Valder,0882::SB121,6373 TT,1880,826,1,3,0,0,0,744,88,0,0,2,0,0,832,75,135,77,78,42,50,62,40,29,127,94,16,1
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeenschapshuis 't Stöatje,0882::SB201,6374KC,1316,672,2,1,0,0,0,580,95,0,0,0,0,0,675,70,145,52,49,18,42,44,29,33,78,92,18,2
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgcentrum Heereveld,0882::SB202,6374 EN,944,480,0,0,0,0,1,440,39,0,0,0,0,0,480,67,89,59,28,16,25,27,15,16,65,51,7,15
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool De Wegwijzer,0882::SB203,6374 AN,1177,601,11,1,0,0,0,542,71,0,0,0,0,0,613,36,134,67,64,21,39,35,19,21,74,86,5,0
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool An d'r Put,0882::SB204,6374 HR,1101,632,1,4,0,0,0,566,70,0,1,0,0,0,636,60,138,59,28,21,44,38,26,25,97,92,4,0
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Café d'r Stjee Uul,0882::SB211,6374GS,1512,700,1,2,0,2,0,614,91,0,0,2,0,0,705,37,231,86,20,7,29,35,33,33,91,96,2,0
Maastricht,Landgraaf,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Speurneus,0882::SB212,6374NJ,1556,734,6,3,0,2,0,643,98,0,2,0,0,0,741,53,140,90,59,28,59,34,13,24,93,137,4,0
