contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis Oss,0828::SB1,5341 GM,1448,1371,6,0,0,1,1,1272,105,0,0,1,0,0,1378,201,94,294,101,107,78,134,52,55,11,15,3,168,47,11,0
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Unit Centraal Station,0828::SB2,,1434,807,6,3,0,0,0,756,61,0,0,1,0,1,817,123,70,125,24,87,38,130,18,44,5,20,1,98,19,2,3
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Wijkcentrum Schadewijk,0828::SB3,5348 XA,1434,977,1,3,0,0,0,883,97,0,1,0,1,0,980,56,36,268,161,29,33,61,49,27,5,9,5,141,88,7,2
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool De Nieuwe Link,0828::SB4,5348 AH,1434,1223,14,2,0,0,0,1095,144,0,0,0,0,0,1239,122,98,246,130,67,47,101,46,50,2,20,4,193,84,10,3
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau St. Ontmoetingscentrum Meteoor,0828::SB5,5346 RT,1434,830,2,5,0,2,0,743,96,0,0,2,0,0,839,65,66,165,104,44,39,55,28,19,8,16,4,160,54,2,1
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Brabantzorg De Wellen,0828::SB6,5341 AL,1434,765,3,1,0,4,1,701,63,0,4,0,0,0,765,108,77,166,63,50,45,45,38,25,3,18,2,115,4,5,1
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Unit Centrum,0828::SB7,,1434,584,5,3,0,0,1,538,53,0,0,0,0,0,592,60,40,102,44,44,27,79,19,32,1,5,4,120,4,3,0
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Locatie Fitness 4 all,0828::SB8,5351 LP,1434,417,0,2,0,0,0,360,59,0,0,0,0,0,419,96,38,39,38,34,14,20,9,17,3,9,2,93,2,2,1
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Titus Brandsma Parochie,0828::SB9,5342 GC,1434,711,3,2,0,0,0,651,65,0,0,0,0,0,716,67,65,143,46,52,55,72,21,30,6,8,2,121,18,5,0
's-Hertogenbosch,Oss,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau RK Basisschool Pius X,0828::SB10,5342 GH,1434,1123,5,4,0,0,0,1013,119,0,0,0,0,0,1132,236,102,167,67,74,64,84,50,45,13,15,2,186,10,5,3
