contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis Oostendorp,0230::SB1,8081 LA,1552,986,3,3,0,0,0,883,109,0,0,0,0,0,992,87,171,18,22,40,27,285,160,31,13,19,3,107,0,3
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Nieuwe Feithenhof,0230::SB2,8081 BV,1094,783,3,1,0,0,2,718,67,0,0,0,0,0,787,75,118,28,25,46,29,196,92,25,11,21,2,113,1,1
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kulturhus 't Huiken,0230::SB3,8081 VS,1754,1063,5,2,0,4,0,982,92,0,0,4,0,0,1074,102,159,28,42,64,36,259,76,64,24,42,3,163,0,1
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Muziekschool De Spelerij,0230::SB4,8081 JS,1676,1129,4,1,0,0,0,1000,134,0,0,0,0,0,1134,100,140,29,51,95,53,278,104,39,15,42,12,166,0,5
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verpleeghuis De Voord,0230::SB5,8081 DL,1938,1183,4,4,0,1,0,1069,123,0,0,1,0,0,1192,118,199,18,33,55,54,337,114,36,26,27,6,152,2,6
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis De Deel,0230::SB6,8085 AP,2011,978,1,2,0,1,0,865,117,0,0,1,0,0,982,49,76,16,7,41,15,168,480,13,13,8,2,88,2,0
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Ons Huus,0230::SB7,8085 PE,1519,802,2,0,0,0,0,714,90,0,0,0,0,0,804,43,49,15,15,41,15,166,338,18,11,6,3,80,0,2
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkontmoetingscentrum Jeanne d'Arc,0230::SB8,8084 VP,1614,949,0,3,0,0,0,894,58,0,0,0,0,0,952,112,134,34,25,45,46,249,91,31,16,41,8,113,2,2
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zorgcentrum Mariposa,0230::SB9,8084 VB,1714,1183,6,3,0,0,0,1086,106,0,0,0,0,0,1192,140,138,21,44,47,67,290,136,62,35,27,4,165,0,7
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau M.F.C. Aperloo,0230::SB10,8084 PH,1607,972,1,4,0,0,0,875,102,0,0,0,0,0,977,114,99,25,27,70,40,222,155,24,26,21,7,142,0,0
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hervormd Kerkelijk Centrum,0230::SB12,8081 CL,1090,525,1,1,0,0,0,484,43,0,0,0,0,0,527,84,95,26,22,21,18,104,36,25,13,8,2,68,1,2
Arnhem,Elburg,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Mobiel stembureau 1,0230::SB50,8085 AP,0,550,1,3,0,0,0,482,72,0,0,0,0,0,554,30,49,8,7,35,6,120,222,7,6,11,0,49,0,0
