contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis Drunen,0797::SB1,5151JH,1226,765,2,0,0,0,0,691,77,0,0,1,0,1,768,143,112,57,51,48,43,67,41,37,13,23,7,109,3,10,1
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Bolster,0797::SB2,5151 ZK,1211,529,2,2,0,0,0,490,43,0,0,0,0,0,533,76,71,61,67,30,22,34,21,18,4,10,7,95,5,7,1
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Remise,0797::SB3,5151 BM,1276,868,9,1,0,0,0,788,90,0,0,0,0,0,878,209,121,72,61,62,50,60,23,15,8,33,7,132,4,10,1
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau D'Oultremontcollege,0797::SB4,5151 VW,1133,542,3,1,0,0,0,502,44,0,0,0,0,0,546,110,75,36,39,39,30,42,31,11,8,10,4,89,9,6,3
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau D'n Elshof,0797::SB5,5154 AK,1309,818,5,3,0,0,0,741,85,0,0,0,0,0,826,190,196,34,62,49,24,35,39,18,4,23,5,113,1,19,6
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Stulp (2),0797::SB6,5151 KR,1453,674,1,3,0,0,0,627,52,0,0,1,0,1,679,98,65,66,50,64,34,76,23,32,17,22,9,80,21,16,1
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zandley,0797::SB7,5151 HK,1138,737,4,0,0,0,0,680,61,0,0,0,0,0,741,115,129,63,64,51,38,48,42,24,20,23,11,85,5,19,0
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Stulp,0797::SB8,5151 MR,1370,698,1,2,0,0,0,637,64,0,0,0,0,0,701,127,83,72,44,48,31,70,30,14,9,22,1,108,22,15,2
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Olof Palme,0797::SB9,5152 JB,1699,1029,1,8,0,1,0,951,88,0,0,1,0,0,1039,209,93,98,39,101,68,116,33,36,13,34,8,162,6,11,2
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Voorste Venne,0797::SB10,5152 LZ,1188,502,0,1,0,0,0,458,45,0,0,0,0,0,503,93,79,34,26,40,34,36,29,16,9,19,2,73,0,10,2
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau De Schakel,0797::SB11,5156 AH,1043,491,0,1,0,0,0,437,55,0,0,0,0,0,492,25,28,41,92,17,27,21,25,19,23,13,5,108,41,6,0
's-Hertogenbosch,Heusden,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Seniorensociëteit Heusden,0797::SB12,5256 AD,1286,759,2,1,0,0,1,683,78,0,0,0,0,0,762,139,107,39,58,79,42,71,25,60,38,9,6,76,5,4,1
