contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,1724::SB1,5571HB,2313,1235,3,5,0,1,3,1116,125,0,0,1,0,0,1244,174,245,139,116,64,75,70,48,33,1,58,10,181,1,16,4
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool Prinses Beatrix,1724::SB3,5571EJ,1600,772,2,3,0,4,2,694,85,0,0,4,0,0,781,111,146,72,75,33,48,48,35,28,8,53,4,91,2,10,8
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis Terlo,1724::SB4,5571KW,1233,640,2,2,0,0,0,547,97,0,0,0,0,0,644,98,181,39,54,31,17,20,17,12,3,38,0,116,0,4,10
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Buurthuis 't Sant,1724::SB5,5571XJ,551,327,2,2,0,0,0,282,49,0,0,0,0,0,331,53,107,14,24,13,14,15,12,6,1,13,0,45,0,7,3
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool Bijsterveld,1724::SB6,5571RK,1653,850,0,2,0,0,0,768,84,0,0,0,0,0,852,110,167,72,44,60,66,70,39,19,11,31,4,142,1,11,3
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau SCC de Kattendans,1724::SB7,5571CM,1264,717,5,1,0,0,0,643,80,0,0,0,0,0,723,147,164,47,43,52,38,43,38,25,1,41,0,65,0,12,1
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Gemeenschaphuis ""Den Eijkholt""",1724::SB8,5575BG,1260,518,1,3,0,1,0,480,43,0,0,1,0,0,523,83,139,30,53,11,18,32,27,18,2,27,0,68,0,4,6
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Gemeenschaphuis ""De Rietstek""",1724::SB9,5561AC,1949,1238,1,4,0,4,0,1107,140,0,0,4,0,0,1247,199,288,88,54,89,73,86,37,73,12,55,6,150,1,21,6
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Ontmoetingscentrum ""De Buitengaander""",1724::SB10,5563BC,1623,924,1,3,0,1,2,834,93,0,0,1,0,0,929,102,198,75,72,46,29,43,35,48,4,90,9,156,0,8,9
's-Hertogenbosch,Bergeijk,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,"Stembureau Gemeenschaphuis ""Den Eijkholt""",1724::SB12,5575BG,1122,703,3,1,0,0,0,632,75,0,0,0,0,0,707,112,206,40,60,25,31,22,26,20,3,33,5,109,1,7,3
