contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Meander,0416::SB1,1723 LK,1475,678,3,3,0,1,0,629,54,0,1,0,0,0,683,81,42,48,47,39,84,75,36,24,31,0,11,139,0,21
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Kantine voetbalvereniging DTS,0416::SB2,1724 TZ,898,512,0,1,0,0,0,474,39,0,0,0,0,0,513,109,33,33,40,20,53,45,22,15,14,2,25,95,0,6
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau o.b.s.De Wijde Veert,0416::SB3,1723 AB,1228,758,2,4,0,0,0,691,74,1,0,1,0,0,765,109,68,59,44,27,77,84,36,28,31,1,12,159,3,20
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Fusieschool Noord-Scharwoude,0416::SB4,1723 AA,1094,567,3,3,0,0,0,522,49,0,1,0,1,0,571,66,41,29,49,46,66,41,22,17,27,1,24,111,6,21
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Buiten Zorg,0416::SB5,1722 XR,1190,724,3,4,0,0,0,666,65,0,0,0,0,0,731,105,43,52,55,31,100,66,14,25,39,2,12,131,22,27
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Horizon,0416::SB6,1721 GA,1176,683,0,5,0,1,0,640,47,0,1,0,0,0,687,80,45,50,34,41,110,62,17,20,27,1,13,134,0,49
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Christelijke Gereformeerde kerk,0416::SB7,1721 BP,1223,887,2,4,0,0,0,811,82,0,0,0,0,0,893,235,67,50,37,11,101,70,25,29,25,0,10,149,0,78
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Witte Kerk,0416::SB8,1834 AD,1390,902,1,2,0,0,1,837,67,0,0,0,0,0,905,141,78,68,37,53,103,128,51,29,14,1,15,145,1,38
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Regenboog,0416::SB9,1834 CC,1081,521,3,0,0,0,1,477,46,0,0,0,0,0,524,92,45,32,21,9,70,78,35,12,12,0,12,68,0,35
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau R.k.b.s. Paus Johannes,0416::SB10,1834 XN,1100,687,1,1,0,0,0,642,45,0,2,0,0,0,687,99,55,82,34,40,58,96,28,16,19,2,16,109,1,32
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Bonte Koe,0416::SB11,1832 AD,195,127,0,1,0,0,0,115,12,0,1,0,1,0,127,22,16,18,7,1,4,25,13,1,2,0,0,17,0,1
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Het Behouden Huis,0416::SB12,1724 NV,1102,838,1,1,0,0,0,763,77,0,0,0,0,0,840,108,76,81,53,50,73,88,44,18,33,1,18,174,2,19
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gemeentehuis,0416::SB13,1722 GX,986,852,2,4,0,0,0,781,77,0,0,0,0,0,858,135,55,72,44,39,83,86,46,26,22,1,20,178,3,42
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau o.b.s. de Wijde Veert,0416::SB14,1723 AB,1486,660,2,0,0,1,0,610,51,0,1,0,0,0,661,113,43,60,46,28,71,65,22,31,23,0,15,119,3,21
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Het Allemanshuis,0416::SB15,1724 NV,899,374,1,1,0,0,0,350,26,0,0,0,0,0,376,51,34,26,24,21,49,45,16,9,19,0,11,61,1,7
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Kloosterhof,0416::SB16,1723 HG,1190,850,2,5,0,0,0,790,62,0,5,0,5,0,852,119,44,80,62,38,122,80,25,21,49,5,27,139,5,34
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Trefpunt,0416::SB17,1721 BB,1391,750,5,0,0,0,0,691,64,0,0,0,0,0,755,88,39,52,31,31,84,103,40,11,18,1,14,132,1,105
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Geist,0416::SB18,1834 GN,1096,810,2,3,0,0,1,757,57,0,0,0,0,0,815,111,51,89,55,33,86,103,45,26,38,1,11,128,1,32
Den Helder,Langedijk,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Koolvlet,0416::SB19,1721 HJ,1487,810,3,4,0,0,0,735,82,0,0,0,0,0,817,171,84,51,63,31,74,78,28,18,17,1,26,123,4,41
