contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemeentehuis,0537::SB1,2224 EW,1601,1454,5,4,0,2,0,1263,202,0,0,2,0,0,1465,145,89,44,134,77,20,211,200,51,47,55,6,1,1,353,20
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkgebouw de Wiek,0537::SB2,2223 XA,1630,925,2,8,0,0,0,845,90,0,0,0,0,0,935,71,93,25,104,63,50,37,83,53,26,60,11,2,1,220,26
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Wilbert,0537::SB3,2223 ER,1355,846,1,4,0,0,2,712,137,0,0,0,0,0,851,114,38,36,87,33,19,62,102,32,33,53,1,1,1,220,14
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Horizon,0537::SB4,2223 AP,1520,1037,1,3,1,0,0,908,134,0,0,1,0,0,1042,146,59,47,146,62,24,48,102,61,30,78,2,0,0,217,15
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Topaz Overduin,0537::SB6,2225 SX,1801,540,0,0,0,0,0,462,78,0,0,0,0,0,540,37,37,16,49,16,10,117,74,11,17,31,1,1,2,116,5
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Bibliotheek Katwijk Zee,0537::SB7,2225 MA,1499,1433,4,4,0,0,1,1227,213,0,0,0,0,0,1441,83,77,23,92,31,14,441,195,24,17,64,1,0,11,349,11
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau K&O Gebouw,0537::SB8,2225 XM,1509,1088,2,4,0,0,1,930,163,0,0,0,0,0,1094,115,53,32,90,24,28,190,154,27,27,51,1,0,0,286,10
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkgeb 't Zandgat,0537::SB9,2225 AS,1355,636,4,1,0,0,0,548,93,0,0,0,0,0,641,46,48,11,60,9,12,94,71,22,24,32,1,1,1,197,7
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dienstencentr. Zwanenburg,0537::SB10,2225 DZ,1863,1278,2,2,0,0,0,1072,212,2,0,2,0,0,1284,121,72,15,134,46,16,305,177,21,7,79,3,0,1,276,5
Leiden,Katwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gr van Prinstererschool,0537::SB11,2224 SZ,1845,1334,1,6,0,0,0,1169,172,0,0,0,0,0,1341,101,89,29,105,35,24,334,198,30,28,78,2,0,2,271,8
