contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Ouderenzorg Westerhaven,0405::SB1,1621 KP,1668,915,0,6,0,0,0,859,62,0,0,0,0,0,921,177,66,108,41,55,55,147,66,33,28,0,5,117,2,15
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Schouwburg het Park,0405::SB2,1621 LE,1971,715,2,3,0,0,0,669,51,0,0,0,0,0,720,107,81,85,40,35,41,105,46,18,7,6,12,86,31,15
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau De Boterhal,0405::SB3,1621 CZ,1440,1044,0,3,0,0,5,956,86,0,0,0,0,0,1047,159,173,111,42,42,43,182,75,19,21,3,17,144,1,12
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Showband Hoorn,0405::SB4,1621GK,1244,761,3,1,0,0,0,694,71,0,0,0,0,0,765,131,74,75,30,33,60,135,55,13,23,0,18,105,2,7
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Grote Waal,0405::SB5,1622 ES,4396,2238,10,10,2,0,0,2077,179,0,2,0,0,0,2256,193,148,258,192,165,112,290,135,86,64,17,48,425,54,51
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Verpleeghuis Lindendael,0405::SB6,1624 AB,1740,1024,3,7,0,0,1,928,105,0,0,0,0,0,1034,143,81,121,69,47,85,170,77,21,24,6,24,136,4,16
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Zaagtand,0405::SB7,1624 VW,2232,1240,5,7,0,0,1,1125,126,0,0,0,0,0,1252,170,104,131,62,84,77,169,53,35,50,3,29,210,39,24
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Praethuys 't Slot,0405::SB8,1623JD,1702,920,6,1,0,0,0,854,73,0,0,0,0,0,927,138,64,93,68,68,40,149,60,23,21,1,16,152,6,21
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Stadhuis,0405::SB9,1625 HV,1903,1359,10,1,0,0,0,1245,126,1,0,1,0,0,1371,183,118,148,78,76,89,187,57,52,45,0,20,260,7,39
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Huesmolen,0405::SB10,1625 HZ,3350,2167,7,1,4,0,3,1991,185,0,0,4,0,0,2179,193,134,230,157,160,118,311,133,108,82,9,41,402,20,69
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Ouderenzorg Avondlicht,0405::SB11,1625 NX,1674,919,3,3,0,0,0,845,80,0,0,0,0,0,925,133,76,99,38,73,90,129,44,30,31,0,14,122,8,32
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau West-Friese Hockeyclub Hoorn,0405::SB12,1689 VR,3268,1256,8,5,0,0,0,1134,135,0,0,0,0,0,1269,149,85,122,103,95,79,174,75,40,24,4,8,240,11,47
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Cogge,0405::SB13,1689 NZ,3262,1607,3,13,0,1,0,1459,165,0,0,1,0,0,1624,92,76,196,187,126,71,184,96,65,41,4,37,357,14,61
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Ouderenzorg De Perelaar,0405::SB14,1689 GN,1692,980,3,2,0,2,0,909,74,0,2,0,0,0,983,142,69,64,64,67,146,100,42,23,50,2,24,153,0,34
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau MFA De Kreek,0405::SB15,1689XD,4113,1905,7,3,0,0,1,1681,233,0,0,0,0,0,1915,391,167,166,89,88,147,234,60,35,34,3,45,363,38,45
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau S.V. Westfriezen,0405::SB16,1689 EJ,1692,841,3,4,0,0,0,780,70,0,0,2,0,0,850,132,66,92,48,47,129,100,19,25,14,1,15,137,1,15
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Sporthal Lingeweg (Adoshal),0405::SB17,1628 AW,1876,725,1,3,0,0,0,659,70,0,0,0,0,0,729,66,30,69,90,71,28,92,44,20,17,1,13,148,12,24
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dorpskerk Blokker,0405::SB18,1695AC,2577,1711,9,7,0,0,0,1565,162,0,0,0,0,0,1727,245,163,189,96,54,209,197,77,61,62,2,31,283,3,39
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Kersenboogerd,0405::SB19,1628 LZ,1996,969,8,4,0,3,0,910,75,0,0,4,1,0,985,83,49,101,103,78,59,112,58,30,33,8,26,170,10,49
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Basisschool De Klipper,0405::SB20,1628 RV,1479,765,1,1,0,0,0,707,60,0,0,0,0,0,767,109,66,61,51,44,43,116,28,18,11,0,16,163,11,28
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Basisschool de Tandem,0405::SB21,1628 SB,1487,730,1,1,0,0,0,669,63,0,0,0,0,0,732,104,70,54,69,53,36,95,34,20,15,0,13,142,6,19
Den Helder,Hoorn,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Basisschool Elif,0405::SB22,1628 MA,1840,877,0,3,0,0,0,790,90,0,0,0,0,0,880,110,77,91,62,67,47,115,42,19,19,2,17,176,14,19
