contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeentehuis ingang Oude Raadhuis,0203::SB1,3771 ER,943,831,1,1,0,2,0,735,96,0,2,0,0,0,831,151,111,25,12,43,28,93,167,37,24,18,6,110,6,0
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool De Bron,0203::SB2,3771 CS,882,616,1,0,0,0,0,533,84,0,0,0,0,0,617,81,82,10,6,37,19,80,188,7,7,15,5,79,0,0
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Appartementencomplex Rumah Maluku,0203::SB3,3771 GR,1590,890,2,1,0,0,0,807,86,0,0,0,0,0,893,55,102,21,31,63,39,102,255,24,14,34,3,126,19,2
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ontmoetingscentrum Bronveld,0203::SB4,3772 GR,1173,622,2,3,0,1,0,560,66,0,1,0,0,0,626,37,60,15,22,57,18,80,128,19,19,27,2,85,53,0
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Goede Herderkerk,0203::SB5,3772 BL,1370,1251,2,1,0,0,0,1100,152,0,2,0,2,0,1252,103,144,28,42,67,53,246,271,45,14,35,5,184,11,3
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Openbare Basisschool De Lijster,0203::SB6,3772 AA,415,241,0,1,0,0,0,211,31,0,0,0,0,0,242,15,23,3,7,22,4,30,72,5,2,7,0,36,15,0
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Schaffelaartheater ingang Harmonie,0203::SB7,3772 KV,1301,1017,1,2,0,0,0,907,113,0,0,0,0,0,1020,109,131,41,17,51,31,124,312,20,16,45,7,109,4,0
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau  Nederlands Pluimveemuseum,0203::SB8,3771 RB,1215,716,5,0,0,0,0,616,105,0,0,0,0,0,721,55,88,20,16,34,21,120,234,21,8,12,7,76,2,2
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Verpleeghuis Norschoten,0203::SB9,3773 AW,723,628,2,4,0,0,1,546,87,0,0,0,0,0,634,52,62,11,6,20,21,88,239,17,11,22,7,68,3,1
Arnhem,Barneveld,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Daltonschool  Lange Voren,0203::SB10,3773 AT,1330,1325,1,4,0,0,0,1159,171,0,0,0,0,0,1330,100,194,33,30,46,43,257,396,29,18,22,10,141,4,2
