contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Centrum voor wonen&zorg Kerkakkers,0840::SB1,4715HE,1765,702,1,2,0,0,0,614,91,0,0,0,0,0,705,121,143,33,115,43,31,45,14,27,4,15,6,100,0,5,0
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau MFC Agora,0840::SB2,4715AH,1841,1074,4,0,0,0,1,963,114,0,0,0,0,0,1078,171,133,78,173,50,47,66,69,30,11,46,4,182,1,12,1
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis d'n Hoge Dries,0840::SB3,4721AC,1340,750,5,3,0,0,0,649,109,0,0,0,0,0,758,116,223,50,74,33,16,46,25,25,1,21,6,107,0,5,2
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Café de Coop,0840::SB4,4714EA,1528,772,3,0,0,0,0,647,128,0,0,0,0,0,775,100,77,56,205,19,23,19,21,17,7,50,2,166,5,5,0
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Dorpshuis de Trapkes,0840::SB5,4714CN,2252,1122,3,2,0,2,0,948,177,0,2,0,0,0,1125,135,179,62,236,42,42,37,52,44,4,48,7,220,0,13,1
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sportpark Rood-Wit,0840::SB6,4711AV,2058,731,5,5,0,0,0,596,145,0,0,0,0,0,741,52,32,25,317,11,24,13,35,12,3,26,5,173,0,3,0
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Centrum voor zorg&wonen Heidestede,0840::SB7,4711EH,2118,936,4,2,0,0,0,780,162,0,0,0,0,0,942,57,34,38,436,20,25,11,32,19,9,49,3,196,0,7,0
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau 't Pleintje,0840::SB8,4711JR,2073,815,4,2,0,0,0,652,169,0,0,0,0,0,821,21,13,37,453,19,22,13,22,18,9,35,1,143,2,5,2
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeentehuis,0840::SB9,4715RW,1773,801,1,0,0,1,1,681,121,0,0,1,0,0,803,89,70,36,251,24,40,19,28,18,3,31,0,189,0,3,0
Tilburg,Rucphen,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Steunpunt Mariavaart,0840::SB10,4735AT,1672,843,0,0,0,0,0,754,89,0,0,0,0,0,843,131,98,48,180,55,31,33,40,30,10,29,9,138,2,6,3
