contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Muzenval 1,0770::SB1,5521AW,1372,818,3,2,0,0,0,741,82,0,0,0,0,0,823,142,185,66,45,74,30,58,31,19,8,32,3,117,0,8,0
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool Wereldwijs,0770::SB2,5521VA,1298,668,2,0,0,0,0,602,68,0,0,0,0,0,670,85,109,65,63,35,58,55,38,24,7,43,5,71,1,9,0
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis de Smis,0770::SB3,5525AN,1579,725,1,0,0,0,0,654,72,0,0,0,0,0,726,93,161,48,50,76,54,51,22,31,8,30,2,87,0,10,2
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Höllekes,0770::SB4,5524AX,1279,705,2,2,0,0,0,628,81,0,0,0,0,0,709,88,168,55,58,41,41,58,31,32,4,20,2,93,2,12,0
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Tenniscentrum Eersel,0770::SB5,5521TP,1220,857,4,0,0,2,0,787,72,0,2,0,0,0,859,201,185,54,35,92,43,53,30,34,15,19,9,79,0,6,2
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Muzenval 2,0770::SB6,5521AW,1188,713,12,3,0,0,0,646,82,0,0,0,0,0,728,105,158,54,44,64,41,46,27,21,8,30,6,99,0,9,1
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Muzenval 3,0770::SB7,5521AW,1432,700,0,1,0,0,0,630,71,0,0,0,0,0,701,140,135,49,49,59,48,55,32,13,11,23,7,70,0,8,1
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis D'n Boogerd,0770::SB8,5512AJ,1712,967,1,3,0,0,0,856,115,0,0,0,0,0,971,108,333,49,61,63,50,67,36,30,11,40,4,101,0,14,0
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Rosdoek,0770::SB9,5513AR,1589,929,2,2,0,1,0,845,89,0,0,1,0,0,934,90,434,76,44,42,28,38,30,14,6,23,4,83,1,11,5
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Gemeenschapshuis De Leenhoef,0770::SB10,5511AG,1157,680,0,1,0,0,0,619,62,0,0,0,0,0,681,113,157,59,41,71,30,45,26,25,5,30,4,66,0,6,2
's-Hertogenbosch,Eersel,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum 't Stökske,0770::SB11,5521WG,1369,649,6,2,0,0,0,602,56,1,0,1,0,0,658,104,169,52,46,60,36,31,30,13,9,20,4,64,1,2,8
